qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	taxid	taxname
LONINKCB_02830-0	KAG5320093.1	88.8	89	10	0	1	89	555	643	1.53e-37	146	621737	Pseudoatta argentina
LONINKCB_02830-0	KAG5328863.1	88.8	89	10	0	1	89	557	645	1.53e-37	146	230685	Acromyrmex heyeri
LONINKCB_02830-0	XP_044762203.1	91.0	89	8	0	1	89	306	394	4.98e-38	146	41139	Coccinella septempunctata
LONINKCB_02830-0	KYM82926.1	88.8	89	10	0	1	89	654	742	1.61e-37	146	520822	Atta colombica
LONINKCB_02830-0	KAF7281571.1	89.9	89	9	0	1	89	306	394	5.21e-38	146	354439	Rhynchophorus ferrugineus
LONINKCB_02830-0	KAG5339662.1	88.8	89	10	0	1	89	497	585	1.41e-37	146	2715315	Acromyrmex charruanus
LONINKCB_02830-0	XP_028035176.1	89.9	89	9	0	1	89	310	398	5.07e-38	146	7090;LCA:7090	Bombyx;LCA:Bombyx
LONINKCB_02830-0	KAI8130248.1	93.2	88	6	0	1	88	306	393	6.72e-38	146	7375	Lucilia cuprina
LONINKCB_02830-0	XP_047998836.1	91.0	89	8	0	1	89	310	398	5.02e-38	146	1035111	Leguminivora glycinivorella
LONINKCB_02830-0	CAB3505959.1	89.9	89	9	0	1	89	310	398	7.03e-38	146	7109	Spodoptera littoralis
LONINKCB_02830-0	XP_035440918.2	89.9	89	9	0	1	89	310	398	7.03e-38	146	7108	Spodoptera frugiperda
LONINKCB_02830-0	EFN67505.1	89.9	89	9	0	1	89	268	356	5.09e-38	146	104421	Camponotus floridanus
LONINKCB_02830-0	KAF9798418.1	89.9	89	9	0	1	89	171	259	1.23e-37	146	7108	Spodoptera frugiperda
LONINKCB_02830-0	XP_022826133.1	89.9	89	9	0	1	89	310	398	7.03e-38	146	69820	Spodoptera litura
LONINKCB_02830-0	KAH9637100.1	89.9	89	9	0	1	89	158	246	1.30e-39	146	7107	Spodoptera exigua
LONINKCB_02830-0	XP_018326613.1	83.2	95	16	0	2	96	307	401	6.84e-38	146	224129	Agrilus planipennis
LONINKCB_02830-0	CAD0244618.1	89.9	89	9	0	1	89	381	469	1.19e-37	146	7107	Spodoptera exigua
LONINKCB_02830-0	XP_026727083.1	89.9	89	9	0	1	89	310	398	9.74e-38	145	7111	Trichoplusia ni
LONINKCB_02830-0	CAD0200175.1	89.9	89	9	0	1	89	310	398	9.74e-38	145	689277	Chrysodeixis includens
LONINKCB_02830-0	XP_026330220.1	89.9	89	9	0	1	89	310	398	9.74e-38	145	1477025	Hyposmocoma kahamanoa
LONINKCB_02830-0	XP_028160006.1	89.9	89	9	0	1	89	211	299	3.13e-38	145	93504	Ostrinia furnacalis
LONINKCB_02830-0	KAJ8718753.1	88.8	89	10	0	1	89	310	398	9.65e-38	145	271217	Mythimna separata
LONINKCB_02830-0	XP_028159998.1	89.9	89	9	0	1	89	310	398	9.65e-38	145	93504	Ostrinia furnacalis
LONINKCB_02830-0	AAT88074.1	89.9	89	9	0	1	89	310	398	9.74e-38	145	7111	Trichoplusia ni
LONINKCB_02830-0	CAG9120665.1	91.0	89	8	0	1	89	360	448	1.43e-37	145	51655	Plutella xylostella
LONINKCB_02830-0	KAG7310201.1	91.0	89	8	0	1	89	254	342	5.42e-38	145	51655	Plutella xylostella
LONINKCB_02830-0	KAJ8724687.1	88.8	89	10	0	1	89	310	398	9.74e-38	145	667449	Mythimna loreyi
LONINKCB_02830-0	XP_048477624.1	91.0	89	8	0	1	89	310	398	9.65e-38	145	51655	Plutella xylostella
LONINKCB_02830-0	XP_030755733.1	87.6	89	11	0	1	89	306	394	9.91e-38	145	7048	Sitophilus oryzae
LONINKCB_02831-0	XP_037027941.1	100	92	0	0	1	92	155	246	5.25e-58	197	38358	Bradysia coprophila
LONINKCB_02831-0	KAG4067223.1	98.9	92	1	0	1	92	155	246	7.80e-57	194	1564500	Bradysia odoriphaga
LONINKCB_02835-0	CAD7429027.1	54.3	116	24	3	32	141	241	333	3.28e-25	112	170555	Timema monikensis
LONINKCB_02835-0	CAD7265237.1	56.6	106	22	2	36	141	87	168	3.71e-24	108	629360	Timema shepardi
LONINKCB_02835-0	KAG4067223.1	100	49	0	0	93	141	98	146	1.04e-22	104	1564500	Bradysia odoriphaga
LONINKCB_02835-0	XP_037027941.1	100	49	0	0	93	141	98	146	1.04e-22	104	38358	Bradysia coprophila
LONINKCB_02835-0	KAJ6637987.1	100	49	0	0	93	141	100	148	1.05e-22	104	35572	Pseudolycoriella hygida
LONINKCB_02835-0	EAT39796.1	98.0	49	1	0	93	141	96	144	1.27e-22	103	7159	Aedes aegypti
LONINKCB_02835-0	XP_005184773.1	98.0	49	1	0	93	141	96	144	2.78e-22	103	7370	Musca domestica
LONINKCB_02835-0	NP_650743.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	7226;LCA:1	Drosophila mauritiana;LCA:root
LONINKCB_02835-0	XP_055529511.1	98.0	49	1	0	93	141	96	144	2.71e-22	103	174621	Wyeomyia smithii
LONINKCB_02835-0	XP_034488544.1	98.0	49	1	0	93	141	96	144	2.74e-22	103	198719	Drosophila innubila
LONINKCB_02835-0	XP_034115379.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	7291	Drosophila albomicans
LONINKCB_02835-0	KAH8375864.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	7274	Drosophila serrata
LONINKCB_02835-0	XP_001358454.2	98.0	49	1	0	93	141	96	144	2.74e-22	103	7237	Drosophila pseudoobscura
LONINKCB_02835-0	XP_037956443.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	139649	Teleopsis dalmanni
LONINKCB_02835-0	XP_055698018.1	98.0	49	1	0	93	141	96	144	2.68e-22	103	29031	Phlebotomus papatasi
LONINKCB_02835-0	XP_019562357.2	98.0	49	1	0	93	141	96	144	2.72e-22	103	7160	Aedes albopictus
LONINKCB_02835-0	XP_001993886.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	7222	Drosophila grimshawi
LONINKCB_02835-0	XP_030081667.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	7224	Drosophila hydei
LONINKCB_02835-0	XP_014095676.2	98.0	49	1	0	93	141	96	144	2.80e-22	103	104688	Bactrocera oleae
LONINKCB_02835-0	ETN67106.1	98.0	49	1	0	93	141	60	108	2.57e-22	103	43151	Anopheles darlingi
LONINKCB_02835-0	KAH8283887.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	111875	Drosophila jambulina
LONINKCB_02835-0	XP_016995951.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	29030	Drosophila takahashii
LONINKCB_02835-0	KFB44101.1	98.0	49	1	0	93	141	96	144	2.71e-22	103	74873	Anopheles sinensis
LONINKCB_02835-0	XP_036672595.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	28584	Drosophila suzukii
LONINKCB_02835-0	KAG5899416.1	98.0	49	1	0	93	141	112	160	2.74e-22	103	63699	Gonioctena quinquepunctata
LONINKCB_02835-0	KAH8278484.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	2848634	Drosophila ironensis
LONINKCB_02835-0	KAH8258274.1	98.0	49	1	0	93	141	115	163	2.86e-22	103	244254	Drosophila bunnanda
LONINKCB_02835-0	XP_017085063.2	98.0	49	1	0	93	141	96	144	2.76e-22	103	29029	Drosophila eugracilis
LONINKCB_02835-0	EDS31203.1	98.0	49	1	0	93	141	102	150	2.33e-22	103	7176	Culex quinquefasciatus
LONINKCB_02835-0	XP_023298933.1	98.0	49	1	0	93	141	96	144	2.80e-22	103	7375	Lucilia cuprina
LONINKCB_02835-0	XP_002096224.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	7245	Drosophila yakuba
LONINKCB_02835-0	XP_050069240.1	98.0	49	1	0	93	141	96	144	2.70e-22	103	1496333	Anopheles maculipalpis
LONINKCB_02835-0	XP_037730086.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	1486046	Drosophila subpulchrella
LONINKCB_02835-0	XP_026851280.1	98.0	49	1	0	93	141	96	144	2.74e-22	103	7234	Drosophila persimilis
LONINKCB_02835-0	XP_002001463.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	7230	Drosophila mojavensis
LONINKCB_02835-0	XP_013101459.1	98.0	49	1	0	93	141	96	144	2.77e-22	103	35570	Stomoxys calcitrans
LONINKCB_02835-0	KAH8308283.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	30033	Drosophila kikkawai
LONINKCB_02835-0	KAH8346425.1	98.0	49	1	0	93	141	24	72	5.40e-25	103	1867034	Drosophila pandora
LONINKCB_02835-0	XP_020811187.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	7274	Drosophila serrata
LONINKCB_02835-0	XP_046416047.1	98.0	49	1	0	93	141	96	144	2.65e-22	103	270857;LCA:270857	Neodiprion;LCA:Neodiprion
LONINKCB_02835-0	XP_055622460.1	98.0	49	1	0	93	141	96	144	2.72e-22	103	329112	Toxorhynchites rutilus septentrionalis
LONINKCB_02835-0	XP_053945902.1	98.0	49	1	0	93	141	96	144	2.79e-22	103	28586	Anastrepha ludens
LONINKCB_02835-0	XP_049281620.1	98.0	49	1	0	93	141	96	144	2.70e-22	103	62324	Anopheles funestus
LONINKCB_02835-0	KAH8407946.1	98.0	49	1	0	93	141	121	169	2.83e-22	103	309927	Zaprionus bogoriensis
LONINKCB_02835-0	KAH8353823.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	193234	Drosophila pseudotakahashii
LONINKCB_02835-0	XP_035891450.1	98.0	49	1	0	93	141	96	144	2.70e-22	103	30069	Anopheles stephensi
LONINKCB_02835-0	EDW24947.1	98.0	49	1	0	93	141	96	144	2.74e-22	103	7234	Drosophila persimilis
LONINKCB_02835-0	XP_043653371.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	7243	Drosophila teissieri
LONINKCB_02835-0	XP_037884379.1	98.0	49	1	0	93	141	96	144	2.78e-22	103	7396	Glossina fuscipes
LONINKCB_02835-0	XP_053682071.1	98.0	49	1	0	93	141	96	144	2.71e-22	103	53552	Sabethes cyaneus
LONINKCB_02835-0	XP_041761829.1	98.0	49	1	0	93	141	96	144	2.70e-22	103	30066	Anopheles merus
LONINKCB_02835-0	XP_001979615.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	7220	Drosophila erecta
LONINKCB_02835-0	XP_002058422.1	98.0	49	1	0	93	141	96	144	2.74e-22	103	32335;LCA:32335	virilis group;LCA:virilis group
LONINKCB_02835-0	XP_011197569.2	98.0	49	1	0	93	141	96	144	2.80e-22	103	27457	Bactrocera dorsalis
LONINKCB_02835-0	XP_030370626.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	7225	Scaptodrosophila lebanonensis
LONINKCB_02835-0	XP_053672155.1	98.0	49	1	0	93	141	96	144	2.70e-22	103	185578	Anopheles nili
LONINKCB_02835-0	XP_017103551.2	98.0	49	1	0	93	141	96	144	2.76e-22	103	42026	Drosophila bipectinata
LONINKCB_02835-0	CAB3226839.1	94.0	50	3	0	93	142	96	145	7.33e-25	103	874455	Arctia plantaginis
LONINKCB_02835-0	XP_017041190.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	30025	Drosophila ficusphila
LONINKCB_02835-0	XP_017145209.1	98.0	49	1	0	93	141	96	144	2.74e-22	103	7229	Drosophila miranda
LONINKCB_02835-0	KAH8402780.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	88886	Drosophila sulfurigaster
LONINKCB_02835-0	XP_049531844.1	98.0	49	1	0	93	141	96	144	2.73e-22	103	43151	Anopheles darlingi
LONINKCB_02835-0	XP_017112204.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	30023	Drosophila elegans
LONINKCB_02835-0	XP_037921745.1	98.0	49	1	0	93	141	96	144	2.67e-22	103	343691	Hermetia illucens
LONINKCB_02835-0	XP_052845728.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	103775	Drosophila gunungcola
LONINKCB_02835-0	XP_055851107.1	98.0	49	1	0	93	141	96	144	2.35e-22	103	286459	Episyrphus balteatus
LONINKCB_02835-0	XP_053668848.1	98.0	49	1	0	93	141	96	144	2.70e-22	103	1521116	Anopheles marshallii
LONINKCB_02835-0	XP_039970959.1	98.0	49	1	0	93	141	96	144	2.80e-22	103	98808;LCA:98808	Bactrocera tyroni species complex;LCA:Bactrocera tyroni species complex
LONINKCB_02835-0	XP_052903265.1	98.0	49	1	0	93	141	96	144	2.68e-22	103	186751	Anopheles moucheti
LONINKCB_02835-0	XP_035774929.1	98.0	49	1	0	93	141	96	144	2.72e-22	103	7167	Anopheles albimanus
LONINKCB_02835-0	XP_052866620.1	98.0	49	1	0	93	141	96	144	2.70e-22	103	68878	Anopheles cruzii
LONINKCB_02835-0	XP_017037964.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	30033	Drosophila kikkawai
LONINKCB_02835-0	KXJ72141.1	98.0	49	1	0	93	141	96	144	2.67e-22	103	7160	Aedes albopictus
LONINKCB_02835-0	XP_004524200.1	98.0	49	1	0	93	141	96	144	2.79e-22	103	7213	Ceratitis capitata
LONINKCB_02835-0	XP_001953655.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	545632;LCA:545632	ananassae species complex;LCA:ananassae species complex
LONINKCB_02835-0	XP_017489272.1	98.0	49	1	0	93	141	96	144	2.73e-22	103	28612	Rhagoletis zephyria
LONINKCB_02835-0	XP_039441967.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	42434	Culex pipiens pallens
LONINKCB_02835-0	KAI8130248.1	98.0	49	1	0	93	141	96	144	2.80e-22	103	7375	Lucilia cuprina
LONINKCB_02835-0	XP_018791307.1	98.0	49	1	0	93	141	96	144	2.80e-22	103	174628	Bactrocera latifrons
LONINKCB_02835-0	XP_040152089.1	98.0	49	1	0	93	141	96	144	1.90e-22	103	7173	Anopheles arabiensis
LONINKCB_02835-0	XP_055587263.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	190385	Uranotaenia lowii
LONINKCB_02835-0	XP_017849724.1	98.0	49	1	0	93	141	96	144	2.74e-22	103	30019	Drosophila busckii
LONINKCB_02835-0	XP_011195420.2	98.0	49	1	0	93	141	96	144	2.79e-22	103	28588	Zeugodacus cucurbitae
LONINKCB_02835-0	XP_021713007.1	98.0	49	1	0	93	141	96	144	2.71e-22	103	7159	Aedes aegypti
LONINKCB_02835-0	XP_022234548.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	7282	Drosophila obscura
LONINKCB_02835-0	XP_002072687.1	98.0	49	1	0	93	141	96	144	2.73e-22	103	7260	Drosophila willistoni
LONINKCB_02835-0	XP_016961489.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	125945	Drosophila biarmipes
LONINKCB_02835-0	XP_036324445.1	98.0	49	1	0	93	141	96	144	2.80e-22	103	28610	Rhagoletis pomonella
LONINKCB_02835-0	XP_055851105.1	98.0	49	1	0	93	141	96	144	2.69e-22	103	286459	Episyrphus balteatus
LONINKCB_02835-0	XP_036324446.1	98.0	49	1	0	93	141	96	144	2.79e-22	103	28610	Rhagoletis pomonella
LONINKCB_02835-0	XP_016985161.1	98.0	49	1	0	93	141	96	144	2.76e-22	103	1041015	Drosophila rhopaloa
LONINKCB_02835-0	XP_054746897.1	98.0	49	1	0	93	141	96	144	2.79e-22	103	95512	Anastrepha obliqua
LONINKCB_02835-0	XP_015513736.1	98.0	49	1	0	93	141	96	144	2.65e-22	103	441921	Neodiprion lecontei
LONINKCB_02835-0	XP_017874178.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	7263	Drosophila arizonae
LONINKCB_02835-0	XP_050087189.1	98.0	49	1	0	93	141	96	144	2.71e-22	103	42839	Anopheles aquasalis
LONINKCB_02835-0	XP_040152086.1	98.0	49	1	0	93	141	96	144	2.70e-22	103	44542;LCA:44542	gambiae species complex;LCA:gambiae species complex
LONINKCB_02835-0	KAH8310609.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	7250	Drosophila immigrans
LONINKCB_02835-0	XP_017953436.1	98.0	49	1	0	93	141	96	144	2.75e-22	103	7232	Drosophila navojoa
LONINKCB_02835-0	XP_037810649.1	98.0	49	1	0	93	141	96	144	2.80e-22	103	13632	Lucilia sericata
LONINKCB_02835-0	CRL05795.1	95.9	49	2	0	93	141	96	144	3.67e-22	103	568069	Clunio marinus
LONINKCB_02835-0	XP_034127095.1	95.9	49	2	0	93	141	96	144	3.75e-22	103	7266	Drosophila guanche
LONINKCB_02835-0	CAG9807071.1	95.9	49	2	0	93	141	96	144	3.68e-22	103	315576	Chironomus riparius
LONINKCB_02835-0	XP_034660725.1	95.9	49	2	0	93	141	96	144	3.75e-22	103	7241	Drosophila subobscura
LONINKCB_02835-0	KAG5671599.1	95.9	49	2	0	93	141	96	144	3.69e-22	103	319348	Polypedilum vanderplanki
LONINKCB_02835-0	XP_028159998.1	98.0	49	1	0	93	141	96	144	5.01e-22	102	93504	Ostrinia furnacalis
LONINKCB_02835-0	KAF4532792.1	96.0	50	2	0	93	142	96	145	1.47e-24	102	1049336	Ephemera danica
LONINKCB_02835-0	XP_028035176.1	98.0	49	1	0	93	141	96	144	5.02e-22	102	7090;LCA:7090	Bombyx;LCA:Bombyx
LONINKCB_02835-0	AKL78873.1	95.9	49	2	0	93	141	96	144	6.85e-22	102	168631	Chilo suppressalis
LONINKCB_02835-0	KAG6448169.1	95.9	49	2	0	93	141	126	174	7.10e-22	102	7130	Manduca sexta
LONINKCB_02835-0	RVE50038.1	95.9	49	2	0	93	141	314	362	7.03e-22	102	168631	Chilo suppressalis
LONINKCB_02835-0	KAJ0177550.1	95.9	49	2	0	93	141	96	144	6.74e-22	102	765133	Dendrolimus kikuchii
LONINKCB_02835-0	XP_030023140.1	95.9	49	2	0	93	141	96	144	6.86e-22	102	7130	Manduca sexta
LONINKCB_02835-0	XP_013190402.1	95.9	49	2	0	93	141	96	144	6.85e-22	102	680683	Amyelois transitella
LONINKCB_02835-0	XP_055380537.1	95.9	49	2	0	93	141	96	144	6.96e-22	102	2530218	Condylostylus longicornis
LONINKCB_02835-0	XP_044762203.1	95.9	49	2	0	93	141	96	144	6.84e-22	102	41139	Coccinella septempunctata
LONINKCB_02835-0	XP_055678960.1	95.9	49	2	0	93	141	96	144	6.84e-22	102	7200	Lutzomyia longipalpis
LONINKCB_02835-0	XP_045460780.1	95.9	49	2	0	93	141	96	144	6.83e-22	102	115357	Harmonia axyridis
LONINKCB_02835-0	CAG9787517.1	95.9	49	2	0	93	141	96	144	6.85e-22	102	40085	Diatraea saccharalis
LONINKCB_02835-0	XP_034828577.1	95.9	49	2	0	93	141	96	144	6.85e-22	102	2795564	Maniola hyperantus
LONINKCB_02835-0	XP_045768029.1	95.9	49	2	0	93	141	96	144	6.85e-22	102	191418	Maniola jurtina
LONINKCB_02835-0	XP_046739721.1	95.9	49	2	0	93	141	96	144	9.26e-22	102	362088	Diprion similis
LONINKCB_02835-0	XP_026330220.1	95.9	49	2	0	93	141	96	144	1.28e-21	101	1477025	Hyposmocoma kahamanoa
LONINKCB_02835-0	CAD0244617.1	92.0	50	4	0	93	142	110	159	1.19e-23	101	7107	Spodoptera exigua
LONINKCB_02835-0	XP_026759712.1	95.9	49	2	0	93	141	96	144	1.28e-21	101	7137	Galleria mellonella
LONINKCB_02835-0	XP_031618007.1	95.9	49	2	0	93	141	96	144	1.74e-21	101	265458	Contarinia nasturtii
LONINKCB_02835-0	XP_050349563.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	171585	Nymphalis io
LONINKCB_02835-0	XP_026727083.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	7111	Trichoplusia ni
LONINKCB_02835-0	KAF2897841.1	93.9	49	3	0	93	141	96	144	1.74e-21	101	2038154	Ignelater luminosus
LONINKCB_02835-0	CAB3505959.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	7109	Spodoptera littoralis
LONINKCB_02835-0	XP_050678070.1	93.9	49	3	0	93	141	96	144	1.71e-21	101	189913	Leptidea sinapis
LONINKCB_02835-0	CAD0200175.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	689277	Chrysodeixis includens
LONINKCB_02835-0	XP_026677029.1	93.9	49	3	0	93	141	62	110	1.81e-21	101	121845	Diaphorina citri
LONINKCB_02835-0	KAI5739841.1	93.9	49	3	0	93	141	96	144	4.90e-22	101	121845	Diaphorina citri
LONINKCB_02835-0	XP_053605531.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	58824	Plodia interpunctella
LONINKCB_02835-0	CAH2040072.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	110791	Iphiclides podalirius
LONINKCB_02835-0	KAJ8718753.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	271217	Mythimna separata
LONINKCB_02835-0	XP_035440918.2	93.9	49	3	0	93	141	96	144	1.75e-21	101	7108	Spodoptera frugiperda
LONINKCB_02835-0	XP_013137696.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	76194	Papilio polytes
LONINKCB_02835-0	XP_032515679.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	278856	Danaus plexippus plexippus
LONINKCB_02835-0	XP_026500341.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	42274;LCA:42274	Vanessa;LCA:Vanessa
LONINKCB_02835-0	XP_041989290.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	91739	Aricia agestis
LONINKCB_02835-0	XP_047998845.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	1035111	Leguminivora glycinivorella
LONINKCB_02835-0	XP_038221717.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	33412	Zerene cesonia
LONINKCB_02835-0	KPJ20167.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	76193	Papilio machaon
LONINKCB_02835-0	AAT88074.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	7111	Trichoplusia ni
LONINKCB_02835-0	XP_045449301.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	113334	Melitaea cinxia
LONINKCB_02835-0	XP_049870592.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	13191	Pectinophora gossypiella
LONINKCB_02835-0	XP_013167993.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	66420	Papilio xuthus
LONINKCB_02835-0	CAG9580266.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	151541	Danaus chrysippus
LONINKCB_02835-0	KAG7310201.1	93.9	49	3	0	93	141	40	88	1.56e-21	101	51655	Plutella xylostella
LONINKCB_02835-0	XP_046967629.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	171605	Vanessa cardui
LONINKCB_02835-0	XP_022826133.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	69820	Spodoptera litura
LONINKCB_02835-0	XP_014357348.2	93.9	49	3	0	93	141	96	144	1.75e-21	101	76193	Papilio machaon
LONINKCB_02835-0	CAH2085917.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	104508	Euphydryas editha
LONINKCB_02835-0	KAJ8724687.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	667449	Mythimna loreyi
LONINKCB_02835-0	XP_023944485.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	110368	Bicyclus anynana
LONINKCB_02835-0	XP_039750839.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	116150;LCA:116150	Pararge aegeria;LCA:Pararge aegeria
LONINKCB_02835-0	XP_055325569.1	95.9	49	2	0	93	141	96	144	1.74e-21	101	263140	Sitodiplosis mosellana
LONINKCB_02835-0	XP_048477624.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	51655	Plutella xylostella
LONINKCB_02835-0	CAH0724068.1	93.9	49	3	0	93	141	174	222	1.86e-21	101	405034	Brenthis ino
LONINKCB_02835-0	KAI5733547.1	93.9	49	3	0	93	141	96	144	5.75e-22	101	121845	Diaphorina citri
LONINKCB_02835-0	KAI5703348.1	93.9	49	3	0	93	141	96	144	1.40e-21	101	121845	Diaphorina citri
LONINKCB_02835-0	XP_045496788.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	72248	Colias croceus
LONINKCB_02835-0	CAG5034125.1	93.9	49	3	0	93	141	4	52	1.38e-21	101	110799	Parnassius apollo
LONINKCB_02835-0	XP_047998836.1	93.9	49	3	0	93	141	96	144	1.75e-21	101	1035111	Leguminivora glycinivorella
LONINKCB_02835-0	XP_038111125.1	95.9	49	2	0	93	141	96	144	1.79e-21	101	7176	Culex quinquefasciatus
LONINKCB_02836-0	KAG4067223.1	100	57	0	0	1	57	1	57	7.12e-27	112	1564500	Bradysia odoriphaga
LONINKCB_02836-0	XP_037027941.1	100	57	0	0	1	57	1	57	7.12e-27	112	38358	Bradysia coprophila
LONINKCB_02836-0	XP_055698018.1	98.1	54	1	0	4	57	2	55	1.12e-24	106	29031	Phlebotomus papatasi
LONINKCB_02836-0	XP_037921745.1	98.1	54	1	0	4	57	2	55	1.11e-24	106	343691	Hermetia illucens
LONINKCB_02836-0	XP_055678960.1	98.1	54	1	0	4	57	2	55	1.12e-24	106	7200	Lutzomyia longipalpis
LONINKCB_02836-0	KAG5899415.1	89.1	55	6	0	4	58	76	130	5.45e-27	105	63699	Gonioctena quinquepunctata
LONINKCB_02836-0	CAD7447426.1	92.7	55	4	0	4	58	45	99	1.73e-24	105	61472	Timema bartmani
LONINKCB_02836-0	CAD7455268.1	92.7	55	4	0	4	58	45	99	3.10e-24	105	61484	Timema tahoe
LONINKCB_02836-0	CAD7604246.1	92.7	55	4	0	4	58	60	114	3.12e-24	105	629358	Timema genevievae
LONINKCB_02836-0	CRL05795.1	96.3	54	2	0	4	57	2	55	3.95e-24	104	568069	Clunio marinus
LONINKCB_02836-0	XP_037884379.1	96.3	54	2	0	4	57	2	55	5.59e-24	104	7396	Glossina fuscipes
LONINKCB_02836-0	CAD7429027.1	92.7	55	4	0	4	58	172	226	5.85e-24	104	170555	Timema monikensis
LONINKCB_02836-0	XP_055380537.1	94.4	54	3	0	4	57	2	55	7.52e-24	103	2530218	Condylostylus longicornis
LONINKCB_02836-0	XP_055851107.1	96.3	54	2	0	4	57	2	55	6.53e-24	103	286459	Episyrphus balteatus
LONINKCB_02836-0	XP_055851105.1	96.3	54	2	0	4	57	2	55	7.42e-24	103	286459	Episyrphus balteatus
LONINKCB_02836-0	VEN58227.1	90.7	54	5	0	4	57	2	55	1.01e-23	103	64391	Callosobruchus maculatus
LONINKCB_02836-0	CAH1977441.1	90.7	54	5	0	4	57	2	55	1.02e-23	103	200917	Acanthoscelides obtectus
LONINKCB_02836-0	CAH7750061.1	90.7	54	5	0	4	57	2	55	1.01e-23	103	146774	Callosobruchus chinensis
LONINKCB_02836-0	XP_028136264.1	90.7	54	5	0	4	57	2	55	1.01e-23	103	50390	Diabrotica virgifera virgifera
LONINKCB_02836-0	XP_031618007.1	94.4	54	3	0	4	57	2	55	1.38e-23	103	265458	Contarinia nasturtii
LONINKCB_02836-0	KAJ6637987.1	98.1	53	1	0	5	57	12	64	1.39e-23	103	35572	Pseudolycoriella hygida
LONINKCB_02836-0	XP_055325569.1	94.4	54	3	0	4	57	2	55	1.38e-23	103	263140	Sitodiplosis mosellana
LONINKCB_02836-0	XP_023024357.1	88.9	54	6	0	4	57	2	55	1.39e-23	103	7539	Leptinotarsa decemlineata
LONINKCB_02836-0	CAH1155060.1	87.0	54	7	0	4	57	2	55	2.61e-23	102	80249	Phaedon cochleariae
LONINKCB_02836-0	XP_011636961.1	94.4	54	3	0	4	57	2	55	3.59e-23	102	144034	Pogonomyrmex barbatus
LONINKCB_02836-0	KAJ8670749.1	94.4	54	3	0	4	57	2	55	3.57e-23	102	131215	Eretmocerus hayati
LONINKCB_02836-0	XP_044762203.1	92.6	54	4	0	4	57	2	55	3.55e-23	102	41139	Coccinella septempunctata
