#gene_id	taxID	e_value	fasta_id
LONINKCB_06356			LONINKCB_06356-0
LONINKCB_06357			LONINKCB_06357-0
LONINKCB_06358			LONINKCB_06358-0
LONINKCB_06359			LONINKCB_06359-0
LONINKCB_06360			LONINKCB_06360-0
LONINKCB_06361			LONINKCB_06361-0
LONINKCB_06362			LONINKCB_06362-0
LONINKCB_06363			LONINKCB_06363-0
LONINKCB_06364			LONINKCB_06364-0
LONINKCB_06365			LONINKCB_06365-0
LONINKCB_06366			LONINKCB_06366-0
LONINKCB_06367			LONINKCB_06367-0
LONINKCB_06368			LONINKCB_06368-0
LONINKCB_06369			LONINKCB_06369-0
LONINKCB_06370			LONINKCB_06370-0
LONINKCB_06371			LONINKCB_06371-0
LONINKCB_06372			LONINKCB_06372-0
LONINKCB_06373			LONINKCB_06373-0
LONINKCB_06374		5.76e-13	LONINKCB_06374-0
LONINKCB_06375		9.49e-24	LONINKCB_06375-0
LONINKCB_06376			LONINKCB_06376-0
LONINKCB_06377			LONINKCB_06377-0
LONINKCB_06378			LONINKCB_06378-0
LONINKCB_06379			LONINKCB_06379-0
LONINKCB_06380			LONINKCB_06380-0
LONINKCB_06381			LONINKCB_06381-0
LONINKCB_06382			LONINKCB_06382-0
LONINKCB_06383			LONINKCB_06383-0
LONINKCB_06384			LONINKCB_06384-0
LONINKCB_06385			LONINKCB_06385-0
LONINKCB_06386			LONINKCB_06386-0
LONINKCB_06387			LONINKCB_06387-0
LONINKCB_06388			LONINKCB_06388-0
LONINKCB_06389			LONINKCB_06389-0
LONINKCB_06390			LONINKCB_06390-0
LONINKCB_06391			LONINKCB_06391-0
LONINKCB_06392			LONINKCB_06392-0
LONINKCB_06393			LONINKCB_06393-0
LONINKCB_06394			LONINKCB_06394-0
LONINKCB_06395	35571	1.39e-14	LONINKCB_06395-0
LONINKCB_06396			LONINKCB_06396-0
LONINKCB_06397			LONINKCB_06397-0
LONINKCB_06398			LONINKCB_06398-0
LONINKCB_06399			LONINKCB_06399-0
LONINKCB_06400			LONINKCB_06400-0
LONINKCB_06401			LONINKCB_06401-0
LONINKCB_06402	35571	2.02e-38	LONINKCB_06402-0
LONINKCB_06403		3.86e-218	LONINKCB_06403-0
LONINKCB_06404			LONINKCB_06404-0
LONINKCB_06405			LONINKCB_06405-0
LONINKCB_06406			LONINKCB_06406-0
LONINKCB_06407			LONINKCB_06407-0
LONINKCB_06408			LONINKCB_06408-0
LONINKCB_06409			LONINKCB_06409-0
LONINKCB_06410	35571	3.56e-314	LONINKCB_06410-0
LONINKCB_06411			LONINKCB_06411-0
LONINKCB_06412		4.07e-18	LONINKCB_06412-0
LONINKCB_06413		5.05e-07	LONINKCB_06413-0
LONINKCB_06414	38358	3.55e-72	LONINKCB_06414-0
LONINKCB_06415		2.20e-31	LONINKCB_06415-0
LONINKCB_06416			LONINKCB_06416-0
LONINKCB_06417	35571	4.56e-14	LONINKCB_06417-0
LONINKCB_06418	35571	2.53e-64	LONINKCB_06418-0
LONINKCB_06419		3.34e-26	LONINKCB_06419-0
LONINKCB_06420	35571	5.33e-69	LONINKCB_06420-0
LONINKCB_06421		2.09e-11	LONINKCB_06421-0
LONINKCB_06422		2.05e-26	LONINKCB_06422-0
LONINKCB_06423			LONINKCB_06423-0
LONINKCB_06424		7.84e-40	LONINKCB_06424-0
LONINKCB_06425		8.67e-50	LONINKCB_06425-0
LONINKCB_06426	35571	8.30e-15	LONINKCB_06426-0
LONINKCB_06427		7.97e-08	LONINKCB_06427-0
LONINKCB_06428			LONINKCB_06428-0
LONINKCB_06429	35571	7.36e-13	LONINKCB_06429-0
LONINKCB_06430		1.64e-82	LONINKCB_06430-0
LONINKCB_06431			LONINKCB_06431-0
LONINKCB_06432			LONINKCB_06432-0
LONINKCB_06433			LONINKCB_06433-0
LONINKCB_06434			LONINKCB_06434-0
LONINKCB_06435			LONINKCB_06435-0
LONINKCB_06436			LONINKCB_06436-0
LONINKCB_06437			LONINKCB_06437-0
LONINKCB_06438			LONINKCB_06438-0
LONINKCB_06439			LONINKCB_06439-0
LONINKCB_06440			LONINKCB_06440-0
LONINKCB_06441			LONINKCB_06441-0
LONINKCB_06442	38358	4.41e-27	LONINKCB_06442-0
LONINKCB_06443			LONINKCB_06443-0
LONINKCB_06444			LONINKCB_06444-0
LONINKCB_06445			LONINKCB_06445-0
LONINKCB_06446			LONINKCB_06446-0
LONINKCB_06447			LONINKCB_06447-0
LONINKCB_06448			LONINKCB_06448-0
LONINKCB_06449			LONINKCB_06449-0
LONINKCB_06450			LONINKCB_06450-0
LONINKCB_06451			LONINKCB_06451-0
LONINKCB_06452			LONINKCB_06452-0
LONINKCB_06453			LONINKCB_06453-0
LONINKCB_06454			LONINKCB_06454-0
LONINKCB_06455			LONINKCB_06455-0
LONINKCB_06456			LONINKCB_06456-0
LONINKCB_06457			LONINKCB_06457-0
LONINKCB_06458			LONINKCB_06458-0
LONINKCB_06459	35571	1.83e-37	LONINKCB_06459-0
LONINKCB_06460			LONINKCB_06460-0
LONINKCB_06461			LONINKCB_06461-0
LONINKCB_06462			LONINKCB_06462-0
LONINKCB_06463			LONINKCB_06463-0
LONINKCB_06464			LONINKCB_06464-0
LONINKCB_06465			LONINKCB_06465-0
LONINKCB_06466			LONINKCB_06466-0
LONINKCB_06467			LONINKCB_06467-0
LONINKCB_06468	35571	5.38e-15	LONINKCB_06468-0
LONINKCB_06469	35571	1.05e-38	LONINKCB_06469-0
LONINKCB_06470			LONINKCB_06470-0
LONINKCB_07515			LONINKCB_07515-0
LONINKCB_07516			LONINKCB_07516-0
LONINKCB_07518			LONINKCB_07518-0
LONINKCB_07519	38358	1.90e-100	LONINKCB_07519-0
LONINKCB_07520			LONINKCB_07520-0
LONINKCB_07521			LONINKCB_07521-0
LONINKCB_07522			LONINKCB_07522-0
LONINKCB_07523		3.65e-30	LONINKCB_07523-0
LONINKCB_07524		6.44e-72	LONINKCB_07524-0
LONINKCB_07525		1.46e-35	LONINKCB_07525-0
LONINKCB_07526		3.55e-72	LONINKCB_07526-0
LONINKCB_07527		4.67e-21	LONINKCB_07527-0
LONINKCB_07528		2.27e-19	LONINKCB_07528-0
LONINKCB_07529		2.21e-18	LONINKCB_07529-0
LONINKCB_07530			LONINKCB_07530-0
LONINKCB_07531			LONINKCB_07531-0
LONINKCB_07532			LONINKCB_07532-0
LONINKCB_07533			LONINKCB_07533-0
LONINKCB_07534			LONINKCB_07534-0
LONINKCB_07535			LONINKCB_07535-0
LONINKCB_07536			LONINKCB_07536-0
LONINKCB_07537			LONINKCB_07537-0
LONINKCB_07538			LONINKCB_07538-0
LONINKCB_07539			LONINKCB_07539-0
LONINKCB_07540			LONINKCB_07540-0
LONINKCB_07541			LONINKCB_07541-0
LONINKCB_07542	38358	1.06e-54	LONINKCB_07542-0
LONINKCB_07543	38358	3.24e-124	LONINKCB_07543-0
LONINKCB_07544	38358	9.48e-80	LONINKCB_07544-0
LONINKCB_07545	7375	1.75e-08	LONINKCB_07545-0
LONINKCB_07546	38358	2.18e-145	LONINKCB_07546-0
LONINKCB_07547			LONINKCB_07547-0
LONINKCB_07548			LONINKCB_07548-0
LONINKCB_07549	68888	1.07e-04	LONINKCB_07549-0
LONINKCB_07550			LONINKCB_07550-0
LONINKCB_07551			LONINKCB_07551-0
LONINKCB_07552			LONINKCB_07552-0
LONINKCB_07553			LONINKCB_07553-0
LONINKCB_07554			LONINKCB_07554-0
LONINKCB_07555			LONINKCB_07555-0
LONINKCB_07556			LONINKCB_07556-0
LONINKCB_07557			LONINKCB_07557-0
LONINKCB_07558		1.37e-13	LONINKCB_07558-0
LONINKCB_07559			LONINKCB_07559-0
LONINKCB_07560			LONINKCB_07560-0
LONINKCB_07561			LONINKCB_07561-0
LONINKCB_07562			LONINKCB_07562-0
LONINKCB_07563			LONINKCB_07563-0
LONINKCB_07564			LONINKCB_07564-0
LONINKCB_07565			LONINKCB_07565-0
LONINKCB_07566			LONINKCB_07566-0
LONINKCB_07567			LONINKCB_07567-0
LONINKCB_07568	35571	1.45e-16	LONINKCB_07568-0
LONINKCB_07569		9.73e-24	LONINKCB_07569-0
LONINKCB_07570	35571	2.79e-84	LONINKCB_07570-0
LONINKCB_07571			LONINKCB_07571-0
LONINKCB_07572			LONINKCB_07572-0
LONINKCB_07573	35571	4.30e-26	LONINKCB_07573-0
LONINKCB_07574	35571	6.88e-25	LONINKCB_07574-0
LONINKCB_07575	35571	1.84e-14	LONINKCB_07575-0
LONINKCB_07576		1.27e-35	LONINKCB_07576-0
LONINKCB_07577		4.64e-17	LONINKCB_07577-0
LONINKCB_07578			LONINKCB_07578-0
LONINKCB_07579			LONINKCB_07579-0
LONINKCB_07580			LONINKCB_07580-0
LONINKCB_07581			LONINKCB_07581-0
LONINKCB_07582			LONINKCB_07582-0
LONINKCB_07583			LONINKCB_07583-0
LONINKCB_07584	35571	9.17e-144	LONINKCB_07584-0
LONINKCB_07585	35571	0.0	LONINKCB_07585-0
LONINKCB_07586			LONINKCB_07586-0
LONINKCB_07587			LONINKCB_07587-0
LONINKCB_07588			LONINKCB_07588-0
LONINKCB_07589			LONINKCB_07589-0
LONINKCB_07590			LONINKCB_07590-0
LONINKCB_07591			LONINKCB_07591-0
LONINKCB_07592			LONINKCB_07592-0
LONINKCB_07593			LONINKCB_07593-0
LONINKCB_07594			LONINKCB_07594-0
LONINKCB_07595			LONINKCB_07595-0
LONINKCB_07596			LONINKCB_07596-0
LONINKCB_07597			LONINKCB_07597-0
LONINKCB_07598			LONINKCB_07598-0
LONINKCB_07599			LONINKCB_07599-0
LONINKCB_07600			LONINKCB_07600-0
LONINKCB_07601			LONINKCB_07601-0
LONINKCB_07602			LONINKCB_07602-0
LONINKCB_07603			LONINKCB_07603-0
LONINKCB_07604			LONINKCB_07604-0
LONINKCB_07605			LONINKCB_07605-0
LONINKCB_07606			LONINKCB_07606-0
LONINKCB_07607	35571	1.40e-46	LONINKCB_07607-0
LONINKCB_07608			LONINKCB_07608-0
LONINKCB_07609			LONINKCB_07609-0
LONINKCB_07610			LONINKCB_07610-0
LONINKCB_07611		3.50e-09	LONINKCB_07611-0
LONINKCB_07612		5.13e-05	LONINKCB_07612-0
LONINKCB_07613		7.34e-42	LONINKCB_07613-0
LONINKCB_07614			LONINKCB_07614-0
LONINKCB_07615			LONINKCB_07615-0
LONINKCB_07616		1.29e-19	LONINKCB_07616-0
LONINKCB_07617			LONINKCB_07617-0
LONINKCB_07618			LONINKCB_07618-0
LONINKCB_07619			LONINKCB_07619-0
LONINKCB_07620			LONINKCB_07620-0
LONINKCB_07621			LONINKCB_07621-0
LONINKCB_07622			LONINKCB_07622-0
LONINKCB_07623			LONINKCB_07623-0
LONINKCB_07624			LONINKCB_07624-0
LONINKCB_07625	35571	9.33e-85	LONINKCB_07625-0
LONINKCB_07626			LONINKCB_07626-0
LONINKCB_07627			LONINKCB_07627-0
LONINKCB_07628			LONINKCB_07628-0
LONINKCB_07629			LONINKCB_07629-0
LONINKCB_07630			LONINKCB_07630-0
LONINKCB_07631			LONINKCB_07631-0
LONINKCB_07632			LONINKCB_07632-0
LONINKCB_07633	38358	3.85e-117	LONINKCB_07633-0
LONINKCB_07634	35571	6.91e-32	LONINKCB_07634-0
LONINKCB_07635			LONINKCB_07635-0
LONINKCB_07636			LONINKCB_07636-0
LONINKCB_07637			LONINKCB_07637-0
LONINKCB_07332			LONINKCB_07332-0
LONINKCB_07333	38358	1.82e-47	LONINKCB_07333-0
LONINKCB_07334			LONINKCB_07334-0
LONINKCB_07335			LONINKCB_07335-0
LONINKCB_07336			LONINKCB_07336-0
LONINKCB_07337			LONINKCB_07337-0
LONINKCB_07338			LONINKCB_07338-0
LONINKCB_07339			LONINKCB_07339-0
LONINKCB_07340			LONINKCB_07340-0
LONINKCB_07341			LONINKCB_07341-0
LONINKCB_07342			LONINKCB_07342-0
LONINKCB_07343			LONINKCB_07343-0
LONINKCB_07344			LONINKCB_07344-0
LONINKCB_07345			LONINKCB_07345-0
LONINKCB_07346			LONINKCB_07346-0
LONINKCB_07347			LONINKCB_07347-0
LONINKCB_07348			LONINKCB_07348-0
LONINKCB_07349			LONINKCB_07349-0
LONINKCB_07350			LONINKCB_07350-0
LONINKCB_07351			LONINKCB_07351-0
LONINKCB_07352			LONINKCB_07352-0
LONINKCB_07353			LONINKCB_07353-0
LONINKCB_07354			LONINKCB_07354-0
LONINKCB_07355			LONINKCB_07355-0
LONINKCB_07356			LONINKCB_07356-0
LONINKCB_07357			LONINKCB_07357-0
LONINKCB_07358			LONINKCB_07358-0
LONINKCB_07359			LONINKCB_07359-0
LONINKCB_07360			LONINKCB_07360-0
LONINKCB_07361			LONINKCB_07361-0
LONINKCB_07362			LONINKCB_07362-0
LONINKCB_07363			LONINKCB_07363-0
LONINKCB_07364			LONINKCB_07364-0
LONINKCB_07365			LONINKCB_07365-0
LONINKCB_07366			LONINKCB_07366-0
LONINKCB_07367			LONINKCB_07367-0
LONINKCB_07368			LONINKCB_07368-0
LONINKCB_07369			LONINKCB_07369-0
LONINKCB_07370			LONINKCB_07370-0
LONINKCB_07371			LONINKCB_07371-0
LONINKCB_07372			LONINKCB_07372-0
LONINKCB_07373			LONINKCB_07373-0
LONINKCB_07374			LONINKCB_07374-0
LONINKCB_07375			LONINKCB_07375-0
LONINKCB_07376			LONINKCB_07376-0
LONINKCB_07377			LONINKCB_07377-0
LONINKCB_07378			LONINKCB_07378-0
LONINKCB_07379			LONINKCB_07379-0
LONINKCB_07380			LONINKCB_07380-0
LONINKCB_07381			LONINKCB_07381-0
LONINKCB_07382			LONINKCB_07382-0
LONINKCB_07383			LONINKCB_07383-0
LONINKCB_07384			LONINKCB_07384-0
LONINKCB_07385			LONINKCB_07385-0
LONINKCB_07386			LONINKCB_07386-0
LONINKCB_07387			LONINKCB_07387-0
LONINKCB_07388			LONINKCB_07388-0
LONINKCB_07389			LONINKCB_07389-0
LONINKCB_07390			LONINKCB_07390-0
LONINKCB_07391			LONINKCB_07391-0
LONINKCB_07392			LONINKCB_07392-0
LONINKCB_07393			LONINKCB_07393-0
LONINKCB_07394			LONINKCB_07394-0
LONINKCB_07395			LONINKCB_07395-0
LONINKCB_07396			LONINKCB_07396-0
LONINKCB_07397			LONINKCB_07397-0
LONINKCB_07398			LONINKCB_07398-0
LONINKCB_07399			LONINKCB_07399-0
LONINKCB_07400			LONINKCB_07400-0
LONINKCB_07401			LONINKCB_07401-0
LONINKCB_07402			LONINKCB_07402-0
LONINKCB_07403			LONINKCB_07403-0
LONINKCB_07404			LONINKCB_07404-0
LONINKCB_07405	2	2.87e-14	LONINKCB_07405-0
LONINKCB_07406	50385	6.31e-40	LONINKCB_07406-0
LONINKCB_07407		4.55e-75	LONINKCB_07407-0
LONINKCB_07408	2	5.32e-06	LONINKCB_07408-0
LONINKCB_07409	38358	1.42e-13	LONINKCB_07409-0
LONINKCB_07410	38358	3.22e-48	LONINKCB_07410-0
LONINKCB_07411			LONINKCB_07411-0
LONINKCB_07412			LONINKCB_07412-0
LONINKCB_07413			LONINKCB_07413-0
LONINKCB_07414			LONINKCB_07414-0
LONINKCB_07415			LONINKCB_07415-0
LONINKCB_07416	2	7.54e-18	LONINKCB_07416-0
LONINKCB_07417		6.13e-31	LONINKCB_07417-0
LONINKCB_07418		5.26e-08	LONINKCB_07418-0
LONINKCB_07419			LONINKCB_07419-0
LONINKCB_07420			LONINKCB_07420-0
LONINKCB_07421			LONINKCB_07421-0
LONINKCB_07422			LONINKCB_07422-0
LONINKCB_07423			LONINKCB_07423-0
LONINKCB_07424			LONINKCB_07424-0
LONINKCB_07425			LONINKCB_07425-0
LONINKCB_07426			LONINKCB_07426-0
LONINKCB_07427			LONINKCB_07427-0
LONINKCB_07428			LONINKCB_07428-0
LONINKCB_07429	38358	2.00e-23	LONINKCB_07429-0
LONINKCB_07430			LONINKCB_07430-0
LONINKCB_07431	38358	1.62e-21	LONINKCB_07431-0
LONINKCB_07432	38358	8.01e-96	LONINKCB_07432-0
LONINKCB_07433			LONINKCB_07433-0
LONINKCB_07434			LONINKCB_07434-0
LONINKCB_07435			LONINKCB_07435-0
LONINKCB_07436			LONINKCB_07436-0
LONINKCB_07437			LONINKCB_07437-0
LONINKCB_07438			LONINKCB_07438-0
LONINKCB_07439			LONINKCB_07439-0
LONINKCB_07440			LONINKCB_07440-0
LONINKCB_07441			LONINKCB_07441-0
LONINKCB_07442			LONINKCB_07442-0
LONINKCB_07443			LONINKCB_07443-0
LONINKCB_07444			LONINKCB_07444-0
LONINKCB_07445			LONINKCB_07445-0
LONINKCB_07446			LONINKCB_07446-0
LONINKCB_07447			LONINKCB_07447-0
LONINKCB_07448			LONINKCB_07448-0
LONINKCB_07449			LONINKCB_07449-0
LONINKCB_07450			LONINKCB_07450-0
LONINKCB_07451			LONINKCB_07451-0
LONINKCB_07452	38358	1.88e-14	LONINKCB_07452-0
LONINKCB_07453	38358	4.00e-62	LONINKCB_07453-0
LONINKCB_07454			LONINKCB_07454-0
LONINKCB_07455			LONINKCB_07455-0
LONINKCB_07456			LONINKCB_07456-0
LONINKCB_07457			LONINKCB_07457-0
LONINKCB_07458			LONINKCB_07458-0
LONINKCB_07459			LONINKCB_07459-0
LONINKCB_07460			LONINKCB_07460-0
LONINKCB_07461			LONINKCB_07461-0
LONINKCB_07462			LONINKCB_07462-0
LONINKCB_07463			LONINKCB_07463-0
LONINKCB_07464			LONINKCB_07464-0
LONINKCB_07465			LONINKCB_07465-0
LONINKCB_07466			LONINKCB_07466-0
LONINKCB_07467			LONINKCB_07467-0
LONINKCB_07468			LONINKCB_07468-0
LONINKCB_07469			LONINKCB_07469-0
LONINKCB_07470			LONINKCB_07470-0
LONINKCB_07471			LONINKCB_07471-0
LONINKCB_07472			LONINKCB_07472-0
LONINKCB_07473			LONINKCB_07473-0
LONINKCB_07474			LONINKCB_07474-0
LONINKCB_07475			LONINKCB_07475-0
LONINKCB_07476			LONINKCB_07476-0
LONINKCB_07477			LONINKCB_07477-0
LONINKCB_07478			LONINKCB_07478-0
LONINKCB_07479			LONINKCB_07479-0
LONINKCB_07480			LONINKCB_07480-0
LONINKCB_07481			LONINKCB_07481-0
LONINKCB_07482			LONINKCB_07482-0
LONINKCB_07483			LONINKCB_07483-0
LONINKCB_07484			LONINKCB_07484-0
LONINKCB_07485			LONINKCB_07485-0
LONINKCB_07486			LONINKCB_07486-0
LONINKCB_07487			LONINKCB_07487-0
LONINKCB_07488			LONINKCB_07488-0
LONINKCB_07489			LONINKCB_07489-0
LONINKCB_07490			LONINKCB_07490-0
LONINKCB_07491			LONINKCB_07491-0
LONINKCB_07492			LONINKCB_07492-0
LONINKCB_07493			LONINKCB_07493-0
LONINKCB_07494			LONINKCB_07494-0
LONINKCB_07495			LONINKCB_07495-0
LONINKCB_07496			LONINKCB_07496-0
LONINKCB_07497			LONINKCB_07497-0
LONINKCB_07498			LONINKCB_07498-0
LONINKCB_07499			LONINKCB_07499-0
LONINKCB_07500			LONINKCB_07500-0
LONINKCB_07501			LONINKCB_07501-0
LONINKCB_07502			LONINKCB_07502-0
LONINKCB_07503			LONINKCB_07503-0
LONINKCB_07504			LONINKCB_07504-0
LONINKCB_07505			LONINKCB_07505-0
LONINKCB_07506			LONINKCB_07506-0
LONINKCB_07507		1.75e-10	LONINKCB_07507-0
LONINKCB_07508		6.97e-24	LONINKCB_07508-0
LONINKCB_07509			LONINKCB_07509-0
LONINKCB_07510			LONINKCB_07510-0
LONINKCB_07511			LONINKCB_07511-0
LONINKCB_07512			LONINKCB_07512-0
LONINKCB_07513			LONINKCB_07513-0
LONINKCB_07514			LONINKCB_07514-0
LONINKCB_01484			LONINKCB_01484-0
LONINKCB_01485		3.36e-87	LONINKCB_01485-0
LONINKCB_01486		4.35e-91	LONINKCB_01486-0
LONINKCB_01487	35571	0.0	LONINKCB_01487-0
LONINKCB_01488			LONINKCB_01488-0
LONINKCB_01489		2.78e-28	LONINKCB_01489-0
LONINKCB_01490			LONINKCB_01490-0
LONINKCB_01491			LONINKCB_01491-0
LONINKCB_01492			LONINKCB_01492-0
LONINKCB_01493			LONINKCB_01493-0
LONINKCB_01494			LONINKCB_01494-0
LONINKCB_01495			LONINKCB_01495-0
LONINKCB_01496			LONINKCB_01496-0
LONINKCB_01497			LONINKCB_01497-0
LONINKCB_01498			LONINKCB_01498-0
LONINKCB_01499			LONINKCB_01499-0
LONINKCB_01500		9.01e-12	LONINKCB_01500-0
LONINKCB_01501	2	1.11e-37	LONINKCB_01501-0
LONINKCB_01502	2	6.83e-27	LONINKCB_01502-0
LONINKCB_01503			LONINKCB_01503-0
LONINKCB_01504			LONINKCB_01504-0
LONINKCB_01505	38358	3.72e-15	LONINKCB_01505-0
LONINKCB_01506	35571	2.32e-51	LONINKCB_01506-0
LONINKCB_01507	35571	5.16e-52	LONINKCB_01507-0
LONINKCB_01508			LONINKCB_01508-0
LONINKCB_01509			LONINKCB_01509-0
LONINKCB_01510			LONINKCB_01510-0
LONINKCB_01511			LONINKCB_01511-0
LONINKCB_01512	1564500	3.35e-32	LONINKCB_01512-0
LONINKCB_01513	38358	2.62e-07	LONINKCB_01513-0
LONINKCB_01514	35571	6.22e-35	LONINKCB_01514-0
LONINKCB_01515	35571	2.29e-30	LONINKCB_01515-0
LONINKCB_01516			LONINKCB_01516-0
LONINKCB_01517			LONINKCB_01517-0
LONINKCB_01518			LONINKCB_01518-0
LONINKCB_01519			LONINKCB_01519-0
LONINKCB_01520			LONINKCB_01520-0
LONINKCB_01521			LONINKCB_01521-0
LONINKCB_01522			LONINKCB_01522-0
LONINKCB_01523			LONINKCB_01523-0
LONINKCB_01524			LONINKCB_01524-0
LONINKCB_01525			LONINKCB_01525-0
LONINKCB_01526			LONINKCB_01526-0
LONINKCB_01527			LONINKCB_01527-0
LONINKCB_01528			LONINKCB_01528-0
LONINKCB_01529			LONINKCB_01529-0
LONINKCB_01530			LONINKCB_01530-0
LONINKCB_01531		1.81e-21	LONINKCB_01531-0
LONINKCB_01532		2.62e-94	LONINKCB_01532-0
LONINKCB_01533		3.27e-11	LONINKCB_01533-0
LONINKCB_01534			LONINKCB_01534-0
LONINKCB_01535	35571	1.51e-168	LONINKCB_01535-0
LONINKCB_01536			LONINKCB_01536-0
LONINKCB_01537	35571	1.70e-104	LONINKCB_01537-0
LONINKCB_01538	35571	2.88e-44	LONINKCB_01538-0
LONINKCB_01539			LONINKCB_01539-0
LONINKCB_01540			LONINKCB_01540-0
LONINKCB_01541			LONINKCB_01541-0
LONINKCB_01542			LONINKCB_01542-0
LONINKCB_01543			LONINKCB_01543-0
LONINKCB_01544			LONINKCB_01544-0
LONINKCB_01545			LONINKCB_01545-0
LONINKCB_01546			LONINKCB_01546-0
LONINKCB_01547			LONINKCB_01547-0
LONINKCB_01548			LONINKCB_01548-0
LONINKCB_01549			LONINKCB_01549-0
LONINKCB_01550			LONINKCB_01550-0
LONINKCB_01551			LONINKCB_01551-0
LONINKCB_01552			LONINKCB_01552-0
LONINKCB_01553			LONINKCB_01553-0
LONINKCB_01554	2	2.21e-06	LONINKCB_01554-0
LONINKCB_01555		1.61e-32	LONINKCB_01555-0
LONINKCB_01556		9.71e-88	LONINKCB_01556-0
LONINKCB_01557	2	2.87e-14	LONINKCB_01557-0
LONINKCB_01558			LONINKCB_01558-0
LONINKCB_01559			LONINKCB_01559-0
LONINKCB_01560			LONINKCB_01560-0
LONINKCB_01561			LONINKCB_01561-0
LONINKCB_01562			LONINKCB_01562-0
LONINKCB_01563			LONINKCB_01563-0
LONINKCB_01564			LONINKCB_01564-0
LONINKCB_01565			LONINKCB_01565-0
LONINKCB_01566			LONINKCB_01566-0
LONINKCB_01567			LONINKCB_01567-0
LONINKCB_01568			LONINKCB_01568-0
LONINKCB_01569			LONINKCB_01569-0
LONINKCB_01570			LONINKCB_01570-0
LONINKCB_01571			LONINKCB_01571-0
LONINKCB_01572			LONINKCB_01572-0
LONINKCB_01573			LONINKCB_01573-0
LONINKCB_01574			LONINKCB_01574-0
LONINKCB_01575			LONINKCB_01575-0
LONINKCB_01576			LONINKCB_01576-0
LONINKCB_01577			LONINKCB_01577-0
LONINKCB_01578			LONINKCB_01578-0
LONINKCB_01579			LONINKCB_01579-0
LONINKCB_01580			LONINKCB_01580-0
LONINKCB_01581			LONINKCB_01581-0
LONINKCB_01582			LONINKCB_01582-0
LONINKCB_01583			LONINKCB_01583-0
LONINKCB_01584			LONINKCB_01584-0
LONINKCB_01585			LONINKCB_01585-0
LONINKCB_01586			LONINKCB_01586-0
LONINKCB_01587			LONINKCB_01587-0
LONINKCB_01588			LONINKCB_01588-0
LONINKCB_01589			LONINKCB_01589-0
LONINKCB_01590			LONINKCB_01590-0
LONINKCB_01591			LONINKCB_01591-0
LONINKCB_01592			LONINKCB_01592-0
LONINKCB_01593			LONINKCB_01593-0
LONINKCB_01594			LONINKCB_01594-0
LONINKCB_01595			LONINKCB_01595-0
LONINKCB_01596			LONINKCB_01596-0
LONINKCB_01597			LONINKCB_01597-0
LONINKCB_01598			LONINKCB_01598-0
LONINKCB_01599			LONINKCB_01599-0
LONINKCB_01600			LONINKCB_01600-0
LONINKCB_01601			LONINKCB_01601-0
LONINKCB_01602			LONINKCB_01602-0
LONINKCB_01603			LONINKCB_01603-0
LONINKCB_01604			LONINKCB_01604-0
LONINKCB_01605	38358	2.64e-35	LONINKCB_01605-0
LONINKCB_01606	38358	4.84e-18	LONINKCB_01606-0
LONINKCB_01607			LONINKCB_01607-0
LONINKCB_01608			LONINKCB_01608-0
LONINKCB_01609			LONINKCB_01609-0
LONINKCB_01610			LONINKCB_01610-0
LONINKCB_01611			LONINKCB_01611-0
LONINKCB_01612			LONINKCB_01612-0
LONINKCB_01613			LONINKCB_01613-0
LONINKCB_01614			LONINKCB_01614-0
LONINKCB_01615			LONINKCB_01615-0
LONINKCB_01616			LONINKCB_01616-0
LONINKCB_01617			LONINKCB_01617-0
LONINKCB_01618			LONINKCB_01618-0
LONINKCB_01619			LONINKCB_01619-0
LONINKCB_01620			LONINKCB_01620-0
LONINKCB_01621			LONINKCB_01621-0
LONINKCB_01622			LONINKCB_01622-0
LONINKCB_01623			LONINKCB_01623-0
LONINKCB_01624			LONINKCB_01624-0
LONINKCB_01625			LONINKCB_01625-0
LONINKCB_01626			LONINKCB_01626-0
LONINKCB_01627			LONINKCB_01627-0
LONINKCB_01628			LONINKCB_01628-0
LONINKCB_01629			LONINKCB_01629-0
LONINKCB_01630			LONINKCB_01630-0
LONINKCB_01631			LONINKCB_01631-0
LONINKCB_01632			LONINKCB_01632-0
LONINKCB_01633			LONINKCB_01633-0
LONINKCB_01634			LONINKCB_01634-0
LONINKCB_01635			LONINKCB_01635-0
LONINKCB_01636			LONINKCB_01636-0
LONINKCB_01637			LONINKCB_01637-0
LONINKCB_01638			LONINKCB_01638-0
LONINKCB_01639	35571	1.38e-43	LONINKCB_01639-0
LONINKCB_01640	35571	2.55e-59	LONINKCB_01640-0
LONINKCB_01641	35571	1.93e-67	LONINKCB_01641-0
LONINKCB_01642			LONINKCB_01642-0
LONINKCB_01643			LONINKCB_01643-0
LONINKCB_01644	35571	1.01e-113	LONINKCB_01644-0
LONINKCB_01645			LONINKCB_01645-0
LONINKCB_01646			LONINKCB_01646-0
LONINKCB_01647			LONINKCB_01647-0
LONINKCB_01648	35571	2.07e-38	LONINKCB_01648-0
LONINKCB_01649			LONINKCB_01649-0
LONINKCB_01650	35571	2.91e-281	LONINKCB_01650-0
LONINKCB_01651		8.45e-53	LONINKCB_01651-0
LONINKCB_01652		3.86e-20	LONINKCB_01652-0
LONINKCB_01653		4.15e-57	LONINKCB_01653-0
LONINKCB_01654		4.66e-35	LONINKCB_01654-0
