g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
LONINKCB_04117,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,195,-0.7522,-0.5105,0.1199,0,0,0.0029,0.968,-0.0291,0.6857,0.3744,0.4448,-0.0601,1.0440724503068626,-1.7180186705639338,-0.42379681789323037,LONINKCB_04117-0,LONINKCB_04117-0,,,,,,,,,,,,0,Unassigned,,101214,101408,LONINKCB_04116,LONINKCB_04118,mRNA
LONINKCB_04118,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,249,-0.0157,-0.1356,0.1306,0,0,0.0245,0.7144,-0.0008,0.9905,0.3936,0.8702,0.3348,1.064362670564032,-0.9681255937491787,-0.7906562162136048,LONINKCB_04118-0,LONINKCB_04118-0,,,,,,,,,,,,0,Unassigned,,102128,102376,LONINKCB_04117,LONINKCB_04119,mRNA
LONINKCB_04119,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,249,-0.0157,-0.1356,0.1373,0,0,0.1044,0.1053,0.1544,0.0162,0.3494,-0.1077,-0.5731,1.2548992383635922,-0.5206152659598344,-1.1673872661713307,LONINKCB_04119-0,LONINKCB_04119-0,,,,,,,,,,,,0,Unassigned,,102729,102977,LONINKCB_04118,LONINKCB_04120,mRNA
LONINKCB_04120,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,261,0.1479,-0.0523,0.1428,0,0,-0.0151,0.8286,0.0008,0.9906,0.3142,-0.8874,-1.2969,1.049690831143123,-0.9372756999532412,-0.7788324123045921,LONINKCB_04120-0,LONINKCB_04120-0,,,,,,,,,,,,0,Unassigned,,103220,103480,LONINKCB_04119,LONINKCB_04121,mRNA
LONINKCB_04121,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,204,-0.6295,-0.4481,0.1513,0,0,0.1344,0.0598,0.0893,0.212,0.3039,-1.1144,-1.5077,1.2086494953283184,-1.0615520235031197,-0.8866160497706199,LONINKCB_04121-0,LONINKCB_04121-0,,,,,,,,,,,,0,Unassigned,,104048,104251,LONINKCB_04120,LONINKCB_04122,mRNA
LONINKCB_04122,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,177,-0.9977,-0.6355,0.1638,0,0,-0.0555,0.4872,0.0378,0.6365,0.2994,-1.2137,-1.5999,1.1017705179031834,-2.009555907850477,-0.30533090299639876,LONINKCB_04122-0,LONINKCB_04122-0,,,,,,,,,,,,0,Unassigned,,105205,105381,LONINKCB_04121,LONINKCB_04123,mRNA
LONINKCB_04123,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,252,0.0252,-0.1148,0.1913,0,0,-0.0378,0.5858,0.0592,0.393,0.381,0.5908,0.0754,1.106815814679388,-1.0282676119823202,-0.7623250084911194,LONINKCB_04123-0,LONINKCB_04123-0,Bradysia coprophila,38358,91.5,2.63e-45,156,Bradysia coprophila,38358,,,Bradysia coprophila,38358,0,Sciaroidea,41830,107622,107873,LONINKCB_04122,LONINKCB_04124,mRNA
LONINKCB_04124,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,249,-0.0157,-0.1356,0.1942,0,0,0.0246,0.7085,0.0497,0.4506,0.3655,0.2479,-0.2429,1.117326954402972,-0.8948232842119973,-0.8501561775071935,LONINKCB_04124-0,LONINKCB_04124-0,Bradysia coprophila,38358,88.0,3.44e-21,94.4,Bradysia,35571,,,Bradysia,35571,0,Sciaroidea,41830,107888,108136,LONINKCB_04123,LONINKCB_04125,mRNA
LONINKCB_04125,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,324,1.0071,0.3851,0.1997,0,0,0.2111,0.0012,0.1619,0.0133,0.3549,0.0149,-0.4592,1.272840607349276,0.7029790592901095,-1.7646129032621167,LONINKCB_04125-0,LONINKCB_04125-0,Bradysia coprophila,38358,97.8,1.64e-21,96.3,Bradysia coprophila,38358,,,Bradysia coprophila,38358,0,Sciaroidea,41830,108307,108630,LONINKCB_04124,LONINKCB_04126,mRNA
LONINKCB_04126,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,348,1.3345,0.5518,0.213,0,0,0.1319,0.0407,0.0784,0.2254,0.3563,0.0456,-0.4308,1.1512881037564242,0.6445079125062848,-1.6167158914410493,LONINKCB_04126-0,LONINKCB_04126-0,Bradysia odoriphaga,1564500,61.6,3.69e-36,139,Bradysia odoriphaga,1564500,,,Bradysia odoriphaga,1564500,0,Sciaroidea,41830,109491,109838,LONINKCB_04125,LONINKCB_04127,mRNA
LONINKCB_04127,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,249,-0.0157,-0.1356,0.2339,0,0,0.127,0.0484,0.1812,0.0047,0.4618,2.3816,1.7379,1.2892917018394177,-0.4126225334523083,-1.2272930794580157,LONINKCB_04127-0,LONINKCB_04127-0,Uranotaenia lowii,190385,37.7,3.06e-09,63.5,Culicinae,43817,,,,,1,Unassigned,,111476,111724,LONINKCB_04126,LONINKCB_04128,mRNA
LONINKCB_04128,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,204,-0.6295,-0.4481,0.2436,0,0,0.197,0.0047,0.1192,0.0894,0.3627,0.1877,-0.2988,1.2590667762598804,-0.8328197044502748,-1.0277848323754761,LONINKCB_04128-0,LONINKCB_04128-0,,,,,,,,,,,,0,Unassigned,,112406,112609,LONINKCB_04127,LONINKCB_04129,mRNA
LONINKCB_04129,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,156,-1.2841,-0.7813,0.2451,0,0,-0.0521,0.5157,-0.0496,0.5358,0.3205,-0.7471,-1.1667,1.0150688772455447,-2.3673012031022944,-0.053923319463296024,LONINKCB_04129-0,LONINKCB_04129-0,,,,,,,,,,,,0,Unassigned,,112591,112746,LONINKCB_04128,LONINKCB_04130,mRNA
LONINKCB_04130,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,192,-0.7931,-0.5314,0.2527,0,0,0.081,0.2993,0.07,0.3701,0.3333,-0.4633,-0.9032,1.1734789127900997,-1.38212695050565,-0.6704764941483692,LONINKCB_04130-0,LONINKCB_04130-0,,,,,,,,,,,,0,Unassigned,,113241,113432,LONINKCB_04129,LONINKCB_04131,mRNA
LONINKCB_04131,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,195,-0.7522,-0.5105,0.2608,0,0,-0.0393,0.5705,0.0462,0.5045,0.3231,-0.6904,-1.114,1.1090133894300214,-1.7298312236390143,-0.42179077750608135,LONINKCB_04131-0,LONINKCB_04131-0,,,,,,,,,,,,0,Unassigned,,113973,114167,LONINKCB_04130,LONINKCB_04132,mRNA
LONINKCB_04132,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,288,0.5162,0.1352,0.2644,0,0,0.1568,0.0149,0.1002,0.1207,0.3993,0.9971,0.4526,1.2000762468574855,0.031361871911756094,-1.3654239851608128,LONINKCB_04132-0,LONINKCB_04132-0,,,,,,,,,,,,0,Unassigned,,114204,114491,LONINKCB_04131,LONINKCB_04133,mRNA
LONINKCB_04133,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,297,0.6389,0.1977,0.271,0,0,-0.0239,0.7208,-0.0029,0.9649,0.3737,0.4311,-0.0729,1.0301882065669512,-0.5297654110128993,-0.9187962663250077,LONINKCB_04133-0,LONINKCB_04133-0,,,,,,,,,,,,0,Unassigned,,114790,115086,LONINKCB_04132,LONINKCB_04134,mRNA
LONINKCB_04134,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,273,0.3116,0.031,0.279,0,0,0.1642,0.0155,0.0726,0.2868,0.2967,-1.2742,-1.656,1.1774211376733066,-0.164466276294503,-1.2558442659148688,LONINKCB_04134-0,LONINKCB_04134-0,,,,,,,,,,,,0,Unassigned,,115539,115811,LONINKCB_04133,LONINKCB_04135,mRNA
LONINKCB_04135,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,237,-0.1794,-0.2189,0.2935,0,0,0.259,0.0002,0.2516,0.0003,0.3333,-0.4633,-0.9032,1.4089422036094863,-0.07081880643755095,-1.502968619974732,LONINKCB_04135-0,LONINKCB_04135-0,,,,,,,,,,,,0,Unassigned,,116885,117121,LONINKCB_04134,LONINKCB_04136,mRNA
LONINKCB_04136,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,243,-0.0976,-0.1773,0.2989,0,0,0.1248,0.0571,0.0929,0.1576,0.4938,3.0895,2.3951,1.1954918370948593,-0.6096402009527834,-1.0470837382895426,LONINKCB_04136-0,LONINKCB_04136-0,,,,,,,,,,,,0,Unassigned,,117372,117614,LONINKCB_04135,LONINKCB_04137,mRNA
LONINKCB_04137,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,195,-0.7522,-0.5105,0.3033,0,0,0.0869,0.2257,0.1453,0.0422,0.3744,0.4448,-0.0601,1.253960203293166,-1.2227410698499113,-0.7959763453912662,LONINKCB_04137-0,LONINKCB_04137-0,,,,,,,,,,,,0,Unassigned,,117814,118008,LONINKCB_04136,LONINKCB_04138,mRNA
LONINKCB_04138,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,204,-0.6295,-0.4481,0.3082,0,0,0.0123,0.8583,0.0145,0.8334,0.3431,-0.2463,-0.7017,1.0881784373629957,-1.5126426672862932,-0.5101478781536098,LONINKCB_04138-0,LONINKCB_04138-0,,,,,,,,,,,,0,Unassigned,,118249,118452,LONINKCB_04137,LONINKCB_04139,mRNA
LONINKCB_04139,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,171,-1.0795,-0.6772,0.313,0,0,0.0452,0.5191,0.0612,0.3825,0.345,-0.2044,-0.6629,1.1583967278809264,-1.7478761764023898,-0.4640779992995562,LONINKCB_04139-0,LONINKCB_04139-0,,,,,,,,,,,,0,Unassigned,,118722,118892,LONINKCB_04138,LONINKCB_04140,mRNA
LONINKCB_04140,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,258,0.107,-0.0731,0.3423,0,0,0.1181,0.087,0.1324,0.0548,0.407,1.1669,0.6102,1.2302575281044739,-0.39229581881164904,-1.1621325682554242,LONINKCB_04140-0,LONINKCB_04140-0,,,,,,,,,,,,0,Unassigned,,121283,121540,LONINKCB_04139,LONINKCB_04141,mRNA
LONINKCB_04141,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,204,-0.6295,-0.4481,0.3526,0,0,0.0597,0.4195,0.1712,0.0198,0.3039,-1.1144,-1.5077,1.2695112838843337,-1.1558852324427837,-0.8189102220540923,LONINKCB_04141-0,LONINKCB_04141-0,,,,,,,,,,,,0,Unassigned,,122269,122472,LONINKCB_04140,LONINKCB_04142,mRNA
LONINKCB_04142,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,192,-0.7931,-0.5314,0.3555,0,0,-0.0238,0.746,-0.002,0.9784,0.3021,-1.1551,-1.5455,1.0622027044725018,-1.781741545771997,-0.3432304219501684,LONINKCB_04142-0,LONINKCB_04142-0,,,,,,,,,,,,0,Unassigned,,122546,122737,LONINKCB_04141,LONINKCB_04143,mRNA
LONINKCB_04143,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,354,1.4163,0.5934,0.3645,0,0,0.2247,0.0004,0.1856,0.0033,0.3814,0.5997,0.0837,1.290964944270054,1.1433227406731987,-1.9466390821807105,LONINKCB_04143-0,LONINKCB_04143-0,,,,,,,,,,,,0,Unassigned,,123198,123551,LONINKCB_04142,LONINKCB_04144,mRNA
LONINKCB_04144,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,231,-0.2612,-0.2606,0.3748,0,0,0.1438,0.0549,0.1388,0.0639,0.2511,-2.2841,-2.5936,1.2530456848930365,-0.63042030459041,-1.0692209055175546,LONINKCB_04144-0,LONINKCB_04144-0,,,,,,,,,,,,0,Unassigned,,124253,124483,LONINKCB_04143,LONINKCB_04145,mRNA
LONINKCB_04145,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,240,-0.1385,-0.1981,0.3789,0,0,0.0871,0.212,0.0828,0.2357,0.3792,0.5513,0.0387,1.1726247407661226,-0.7649734838466858,-0.9268566629801375,LONINKCB_04145-0,LONINKCB_04145-0,,,,,,,,,,,,0,Unassigned,,124621,124860,LONINKCB_04144,LONINKCB_04146,mRNA
LONINKCB_04146,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,270,0.2707,0.0102,0.3845,0,0,-0.0827,0.2136,-0.0439,0.5094,0.363,0.1926,-0.2943,0.9746291191423493,-1.0755035506186499,-0.5780374810551956,LONINKCB_04146-0,LONINKCB_04146-0,,,,,,,,,,,,0,Unassigned,,125095,125364,LONINKCB_04145,LONINKCB_04147,mRNA
LONINKCB_04147,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,327,1.048,0.406,0.3915,0,0,0.0135,0.8426,0.0604,0.3723,0.3058,-1.0726,-1.4689,1.0986344119712643,0.03229186985303772,-1.2139280759075375,LONINKCB_04147-0,LONINKCB_04147-0,Pseudolycoriella hygida,35572,70.0,8.09e-06,54.3,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Sciaroidea,41830,125670,125996,LONINKCB_04146,LONINKCB_04148,mRNA
LONINKCB_04148,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,219,-0.4249,-0.3439,0.3955,0,0,0.1856,0.0106,0.1814,0.0125,0.3516,-0.059,-0.5279,1.3150524348490022,-0.5921511616524083,-1.1423263860793154,LONINKCB_04148-0,LONINKCB_04148-0,,,,,,,,,,,,0,Unassigned,,126143,126361,LONINKCB_04147,LONINKCB_04149,mRNA
LONINKCB_04149,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,258,0.107,-0.0731,0.4011,0,0,-0.0131,0.8592,0.063,0.3945,0.3372,-0.3775,-0.8236,1.113990449173166,-0.8676618220191821,-0.7987540520512486,LONINKCB_04149-0,LONINKCB_04149-0,,,,,,,,,,,,0,Unassigned,,126610,126867,LONINKCB_04148,LONINKCB_04150,mRNA
LONINKCB_04150,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,375,1.7027,0.7392,0.4089,0,0,-0.0158,0.8017,0.0604,0.3356,0.36,0.127,-0.3552,1.074414893195474,0.5227780206631828,-1.409425437784791,LONINKCB_04150-0,LONINKCB_04150-0,,,,,,,,,,,,0,Unassigned,,127200,127574,LONINKCB_04149,LONINKCB_04151,mRNA
LONINKCB_04151,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,204,-0.6295,-0.4481,0.4122,0,0,0.149,0.0452,0.1749,0.0185,0.3039,-1.1144,-1.5077,1.3009157149795074,-0.887125014895993,-0.9798011104268683,LONINKCB_04151-0,LONINKCB_04151-0,,,,,,,,,,,,0,Unassigned,,127673,127876,LONINKCB_04150,LONINKCB_04152,mRNA
LONINKCB_04152,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,189,-0.834,-0.5522,0.4137,0,0,0.0333,0.6519,-0.0266,0.7191,0.291,-1.4004,-1.7731,1.0542131042891356,-1.682620001483014,-0.3858007612202066,LONINKCB_04152-0,LONINKCB_04152-0,,,,,,,,,,,,0,Unassigned,,127818,128006,LONINKCB_04151,LONINKCB_04153,mRNA
LONINKCB_04153,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,291,0.5571,0.156,0.4189,0,0,0.1829,0.0038,0.112,0.0783,0.4089,1.2102,0.6505,1.2178963947967343,0.16757354894774018,-1.4125647734420501,LONINKCB_04153-0,LONINKCB_04153-0,,,,,,,,,,,,0,Unassigned,,128193,128483,LONINKCB_04152,LONINKCB_04154,mRNA
LONINKCB_04154,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,327,1.048,0.406,0.433,0,0,0.0841,0.1997,-0.035,0.594,0.3578,0.0782,-0.4004,1.0187952144986976,0.10885559376423729,-1.1986248643365023,LONINKCB_04154-0,LONINKCB_04154-0,,,,,,,,,,,,0,Unassigned,,129432,129758,LONINKCB_04153,LONINKCB_04155,mRNA
LONINKCB_04155,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,189,-0.834,-0.5522,0.4438,0,0,0.1175,0.1203,0.1423,0.0596,0.3439,-0.2291,-0.6858,1.2603875100571964,-1.202434282848257,-0.7853597977298852,LONINKCB_04155-0,LONINKCB_04155-0,,,,,,,,,,,,0,Unassigned,,130542,130730,LONINKCB_04154,LONINKCB_04156,mRNA
LONINKCB_04156,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,153,-1.325,-0.8022,0.4517,0,0,0.1672,0.0229,0.1815,0.0134,0.4118,1.2729,0.7086,1.3287936512857115,-1.4335297874825146,-0.7441502373716132,LONINKCB_04156-0,LONINKCB_04156-0,,,,,,,,,,,,0,Unassigned,,131294,131446,LONINKCB_04155,LONINKCB_04157,mRNA
LONINKCB_04157,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,333,1.1299,0.4476,0.4609,0,0,-0.0641,0.3495,-0.0973,0.1551,0.3423,-0.2639,-0.7181,0.90328548488212,-0.3357039765971936,-0.8525583308375085,LONINKCB_04157-0,LONINKCB_04157-0,,,,,,,,,,,,0,Unassigned,,131947,132279,LONINKCB_04156,LONINKCB_04158,mRNA
LONINKCB_04158,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,252,0.0252,-0.1148,0.469,0,0,0.0593,0.3753,0.0537,0.4218,0.3294,-0.5512,-0.9848,1.127926600243906,-0.7379337696402325,-0.8746759756008576,LONINKCB_04158-0,LONINKCB_04158-0,Bradysia coprophila,38358,100,7.47e-26,106,Bradysia coprophila,38358,,,Bradysia coprophila,38358,0,Sciaroidea,41830,132768,133019,LONINKCB_04157,LONINKCB_04159,mRNA
LONINKCB_04159,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,723,6.4488,3.1555,0.4822,0,0,0.1253,0.0453,0.2121,0.0006,0.3831,0.6389,0.1201,1.173059783695884,5.3172940568523845,-3.7305376610798353,LONINKCB_04159-0,LONINKCB_04159-0,Bradysia coprophila,38358,98.5,5.88e-90,276,Bradysia,35571,,,Bradysia,35571,0,Sciaroidea,41830,133491,134213,LONINKCB_04158,LONINKCB_04160,mRNA
LONINKCB_04160,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,186,-0.8749,-0.573,0.4862,0,0,0.1285,0.0711,0.1255,0.078,0.3226,-0.7014,-1.1242,1.2463122698151665,-1.226922034140342,-0.7561516910455189,LONINKCB_04160-0,LONINKCB_04160-0,,,,,,,,,,,,0,Unassigned,,134388,134573,LONINKCB_04159,LONINKCB_04161,mRNA
LONINKCB_04161,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,141,-1.4887,-0.8855,0.4885,0,0,-0.0116,0.8891,0.0916,0.2714,0.2979,-1.2483,-1.632,1.179604271184012,-2.22166906251157,-0.20156798515031088,LONINKCB_04161-0,LONINKCB_04161-0,,,,,,,,,,,,0,Unassigned,,134643,134783,LONINKCB_04160,LONINKCB_04162,mRNA
LONINKCB_04162,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,207,-0.5885,-0.4272,0.5069,0,0,0.054,0.4327,0.1468,0.0323,0.3478,-0.1425,-0.6054,1.2387031682105136,-1.1623838044475778,-0.7529405977847439,LONINKCB_04162-0,LONINKCB_04162-0,,,,,,,,,,,,0,Unassigned,,136245,136451,LONINKCB_04161,LONINKCB_04163,mRNA
LONINKCB_04163,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,417,2.2755,1.0309,0.5314,0,0,0.3323,0.0,0.3116,0.0,0.3213,-0.7288,-1.1496,1.437680372580836,2.394980682134476,-2.6313561764181648,LONINKCB_04163-0,LONINKCB_04163-0,,,,,,,,,,,,0,Unassigned,,138251,138667,LONINKCB_04162,LONINKCB_04164,mRNA
LONINKCB_04164,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,276,0.3525,0.0519,0.5496,0,0,0.0122,0.846,0.06,0.3387,0.4058,1.1408,0.586,1.1112706681199835,-0.5743965173861445,-0.9040026709716519,LONINKCB_04164-0,LONINKCB_04164-0,,,,,,,,,,,,0,Unassigned,,140042,140317,LONINKCB_04163,LONINKCB_04165,mRNA
LONINKCB_04165,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,210,-0.5476,-0.4064,0.5589,0,0,0.1897,0.0138,0.1465,0.0581,0.3333,-0.4633,-0.9032,1.2797111398432652,-0.7275859900405968,-1.0138651664579508,LONINKCB_04165-0,LONINKCB_04165-0,,,,,,,,,,,,0,Unassigned,,140949,141158,LONINKCB_04164,LONINKCB_04166,mRNA
LONINKCB_04166,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,348,1.3345,0.5518,0.562,0,0,0.1627,0.0116,0.1283,0.047,0.3621,0.1728,-0.3127,1.2094561249805107,0.8216024431770899,-1.6682327124486784,LONINKCB_04166-0,LONINKCB_04166-0,,,,,,,,,,,,0,Unassigned,,141088,141435,LONINKCB_04165,LONINKCB_04167,mRNA
LONINKCB_04167,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,348,1.3345,0.5518,0.5712,0,0,-0.056,0.4181,0.0479,0.4893,0.273,-1.7992,-2.1434,1.0544421319381518,0.07318609027227298,-1.1344107029875536,LONINKCB_04167-0,LONINKCB_04167-0,,,,,,,,,,,,0,Unassigned,,141921,142268,LONINKCB_04166,LONINKCB_04168,mRNA
LONINKCB_04168,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,195,-0.7522,-0.5105,0.5792,0,0,0.0001,0.9984,-0.005,0.9472,0.2872,-1.485,-1.8518,1.06262023234,-1.668709998656583,-0.3487433351098518,LONINKCB_04168-0,LONINKCB_04168-0,,,,,,,,,,,,0,Unassigned,,142804,142998,LONINKCB_04167,LONINKCB_04169,mRNA
LONINKCB_04169,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,186,-0.8749,-0.573,0.5851,0,0,0.1255,0.0683,0.0909,0.1875,0.4086,1.2029,0.6436,1.2071604323851113,-1.278178914825472,-0.6772648052368448,LONINKCB_04169-0,LONINKCB_04169-0,Bradysia odoriphaga,1564500,83.3,3.65e-13,73.6,Bradysia odoriphaga,1564500,,,Bradysia odoriphaga,1564500,0,Sciaroidea,41830,143340,143525,LONINKCB_04168,LONINKCB_04170,mRNA
LONINKCB_04170,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,198,-0.7113,-0.4897,0.5912,0,0,-0.0675,0.3088,-0.0668,0.3144,0.4545,2.2199,1.5878,0.9743060501461517,-1.9148818986629563,-0.14339257786189646,LONINKCB_04170-0,LONINKCB_04170-0,,,,,,,,,,,,0,Unassigned,,143886,144083,LONINKCB_04169,LONINKCB_04171,mRNA
LONINKCB_04171,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,297,0.6389,0.1977,0.6265,0,0,0.1254,0.0628,0.1972,0.0032,0.4377,1.8472,1.2419,1.2857899270008142,0.20053888433717437,-1.4128735936406878,LONINKCB_04171-0,LONINKCB_04171-0,,,,,,,,,,,,0,Unassigned,,146983,147279,LONINKCB_04170,LONINKCB_04172,mRNA
LONINKCB_04172,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,135,-1.5705,-0.9271,0.6297,0,0,0.1157,0.1969,-0.006,0.947,0.4519,2.1603,1.5325,1.1158479873052354,-2.048755478585735,-0.23607090639022146,LONINKCB_04172-0,LONINKCB_04172-0,,,,,,,,,,,,0,Unassigned,,147430,147564,LONINKCB_04171,LONINKCB_04173,mRNA
LONINKCB_04173,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,429,2.4391,1.1142,0.6345,0,0,0.1155,0.0694,0.1214,0.0561,0.4126,1.2911,0.7255,1.161351741414565,1.649137945771672,-1.982714081512889,LONINKCB_04173-0,LONINKCB_04173-0,,,,,,,,,,,,0,Unassigned,,147572,148000,LONINKCB_04172,LONINKCB_04174,mRNA
LONINKCB_04174,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,189,-0.834,-0.5522,0.639,0,0,0.1103,0.1101,0.1679,0.0146,0.4497,2.1134,1.489,1.2827275852718794,-1.1778284167919644,-0.7645399304098662,LONINKCB_04174-0,LONINKCB_04174-0,,,,,,,,,,,,0,Unassigned,,148223,148411,LONINKCB_04173,LONINKCB_04175,mRNA
LONINKCB_04175,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,183,-0.9159,-0.5939,0.643,0,0,0.0407,0.5878,0.013,0.8628,0.3443,-0.2214,-0.6786,1.097455770225468,-1.6655980694067274,-0.37374981207997326,LONINKCB_04175-0,LONINKCB_04175-0,,,,,,,,,,,,0,Unassigned,,148593,148775,LONINKCB_04174,LONINKCB_04176,mRNA
LONINKCB_04176,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,261,0.1479,-0.0523,0.6457,0,0,-0.0977,0.1478,-0.1371,0.0418,0.3295,-0.5482,-0.982,0.8698065614533095,-1.3419106787520083,-0.30579480252914465,LONINKCB_04176-0,LONINKCB_04176-0,,,,,,,,,,,,0,Unassigned,,148755,149015,LONINKCB_04175,LONINKCB_04177,mRNA
LONINKCB_04177,contig_1062,195,181096,0.0007,250.1538,73.3231,0.786,0.0,0.3379,-1.7433,195,-0.7522,-0.5105,0.6544,0,0,0.068,0.3553,0.1571,0.0318,0.3077,-1.031,-1.4302,1.255777529772389,-1.2430751615166522,-0.697181853807961,LONINKCB_04177-0,LONINKCB_04177-0,,,,,,,,,,,,0,Unassigned,,149607,149801,LONINKCB_04176,LONINKCB_04178,mRNA
