g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
None-gene-14922553,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1432,-0.2473,-0.2473,0.4548,0,0,0.0351,0.5759,0.0351,0.5759,0.4085,0.8212,0.8212,-0.9477916004188813,-0.18292536246770852,0.14532185270554374,None-gene-14922553-0,None-gene-14922553-0,Bradysia odoriphaga,1564500,53.9,2.49e-48,181,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,14922553,14923984,None-gene-32102014,None-gene-37340880,mRNA
None-gene-14929052,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1942,-0.118,-0.118,0.4546,0,0,0.2269,0.0003,0.2269,0.0003,0.4423,1.8002,1.8002,0.613748981757715,-0.13067466419737755,0.11245319676282454,None-gene-14929052-0,None-gene-14929052-0,Bradysia odoriphaga,1564500,100,3.34e-100,330,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,14929052,14930993,None-gene-46401619,None-gene-40033629,mRNA
None-gene-14934029,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1754,-0.1657,-0.1657,0.4544,0,0,0.2576,0.0,0.2576,0.0,0.3483,-0.9211,-0.9211,0.7955540854846745,-0.12412283869770706,0.10798182100345764,None-gene-14934029-0,None-gene-14934029-0,,,,,,,,,,,,0,Unassigned,,14934029,14935782,None-gene-42925317,None-gene-2336463,mRNA
None-gene-14936565,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2481,0.0186,0.0186,0.4543,0,0,0.0991,0.1139,0.0991,0.1139,0.3418,-1.1107,-1.1107,-0.20420839747544497,-0.1618903266264918,0.13415376907086773,None-gene-14936565-0,None-gene-14936565-0,Bradysia odoriphaga,1564500,94.4,2.42e-29,126,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,14936565,14939045,None-gene-2042878,None-gene-27268264,mRNA
None-gene-14945774,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,255,-0.5455,-0.5455,0.454,0,0,-0.013,0.8411,-0.013,0.8411,0.4314,1.483,1.483,-1.6054353619157007,-0.20356010421252438,0.15711843968454356,None-gene-14945774-0,None-gene-14945774-0,Colias croceus,72248,58.8,4.83e-28,112,cellular organisms,131567,Endopterygota,33392,Endopterygota,33392,1,Bilateria,33213,14945774,14946028,None-gene-21629215,None-gene-4746734,mRNA
None-gene-14966749,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,5077,0.6765,0.6765,0.4532,0,0,0.2629,0.0,0.2629,0.0,0.3492,-0.8958,-0.8958,1.676972137748974,-0.10808535843393594,0.1052583631837055,None-gene-14966749-0,None-gene-14966749-0,,,,,,,,,,,,0,Unassigned,,14966749,14971825,None-gene-31453617,None-gene-48526528,mRNA
None-gene-14985760,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,333,-0.5258,-0.5258,0.4525,0,0,0.0747,0.2412,0.0747,0.2412,0.4474,1.9484,1.9484,-0.9305286182529862,-0.18380347586939474,0.14572097241096515,None-gene-14985760-0,None-gene-14985760-0,Tenebrio molitor,7067,47.7,2.00e-20,96.7,Tenebrio molitor,7067,,,Tenebrio molitor,7067,0,Bilateria,33213,14985760,14986092,None-gene-18191932,None-gene-54572647,mRNA
None-gene-14987066,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1551,-0.2171,-0.2171,0.4525,0,0,0.1135,0.0698,0.1135,0.0698,0.3482,-0.9264,-0.9264,-0.33219641812786543,-0.1672715525078979,0.13738733597947902,None-gene-14987066-0,None-gene-14987066-0,Pseudolycoriella hygida,35572,100,5.97e-14,79.0,Nematocera,7148,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,14987066,14988616,None-gene-42757651,None-gene-2929681,mRNA
None-gene-14989399,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1074,-0.338,-0.338,0.4524,0,0,0.1109,0.0765,0.1109,0.0765,0.3929,0.3697,0.3697,-0.47204181727256667,-0.1706871343087066,0.13874831990914183,None-gene-14989399-0,None-gene-14989399-0,Bradysia odoriphaga,1564500,38.2,1.51e-39,159,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,14989399,14990472,None-gene-348590,None-gene-24642601,mRNA
None-gene-15014516,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,28460,6.6022,6.6022,0.4515,0,0,0.5181,0.0,0.5181,0.0,0.3489,-0.9048,-0.9048,9.50690912893365,0.0775315259488198,0.03268755221371226,None-gene-15014516-0,None-gene-15014516-0,Bradysia odoriphaga,1564500,98.0,6.69e-75,282,Diptera,7147,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,15014516,15042975,None-gene-32291428,None-gene-44216053,mRNA
None-gene-15042049,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,174,-0.5661,-0.5661,0.4505,0,0,0.0444,0.5261,0.0444,0.5261,0.4138,0.9739,0.9739,-1.196344739966883,-0.19724756367736557,0.15594212496607068,None-gene-15042049-0,None-gene-15042049-0,,,,,,,,,,,,0,Unassigned,,15042049,15042222,None-gene-458041,None-gene-31596688,mRNA
None-gene-15049557,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,462,-0.4931,-0.4931,0.4502,0,0,-0.0238,0.7086,-0.0238,0.7086,0.4416,1.7779,1.7779,-1.632992025510173,-0.21423877749082512,0.16786228205093048,None-gene-15049557-0,None-gene-15049557-0,Bradysia odoriphaga,1564500,94.3,1.83e-46,158,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15049557,15050018,None-gene-47691127,None-gene-22589908,mRNA
None-gene-15076102,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,778,-0.413,-0.413,0.4492,0,0,0.0222,0.7232,0.0222,0.7232,0.383,0.0833,0.0833,-1.2094750502184153,-0.20293518049054102,0.1620101538331671,None-gene-15076102-0,None-gene-15076102-0,Neodiprion lecontei,441921,53.5,1.02e-15,88.6,Diprioninae,410274,,,Diprioninae,410274,0,Bilateria,33213,15076102,15076879,None-gene-26563733,None-gene-23954967,mRNA
None-gene-15098555,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,372,-0.5159,-0.5159,0.4484,0,0,0.0283,0.6577,0.0283,0.6577,0.4462,1.9134,1.9134,-1.266197423207816,-0.20535521620599315,0.16348484050509499,None-gene-15098555-0,None-gene-15098555-0,Bradysia odoriphaga,1564500,91.1,6.97e-72,222,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15098555,15098926,None-gene-36116364,None-gene-53594308,mRNA
None-gene-15189563,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,450,-0.4961,-0.4961,0.4451,0,0,0.0739,0.2387,0.0739,0.2387,0.4022,0.6389,0.6389,-0.9055918801484643,-0.20082615207974502,0.1636087338053982,None-gene-15189563-0,None-gene-15189563-0,Paramacrobiotus metropolitanus,2943436,47.9,1.20e-40,147,Panarthropoda,88770,Endopterygota,33392,Endopterygota,33392,1,Bilateria,33213,15189563,15190012,None-gene-38729824,None-gene-5345778,mRNA
None-gene-15198578,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2014,-0.0998,-0.0998,0.4447,0,0,0.3475,0.0,0.3475,0.0,0.3937,0.3934,0.3934,1.534494545972659,-0.12214661781665605,0.11580588358311461,None-gene-15198578-0,None-gene-15198578-0,Drosophila subobscura,7241,32.5,5.99e-33,148,Diptera,7147,Sciaridae,7184,Sciaridae,7184,1,Bilateria,33213,15198578,15200591,None-gene-39935090,None-gene-29134411,mRNA
None-gene-15199880,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,681,-0.4376,-0.4376,0.4447,0,0,0.2686,0.0,0.2686,0.0,0.4435,1.8331,1.8331,0.6073996138964852,-0.14974886652965466,0.13112557603172595,None-gene-15199880-0,None-gene-15199880-0,,,,,,,,,,,,0,Unassigned,,15199880,15200560,None-gene-6427793,None-gene-6160793,mRNA
None-gene-15210341,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,7164,1.2054,1.2054,0.4443,0,0,0.3113,0.0,0.3113,0.0,0.3416,-1.1174,-1.1174,2.5682365373011637,-0.10544797545638758,0.11560773799024139,None-gene-15210341-0,None-gene-15210341-0,Anopheles nili,185578,100,8.07e-07,67.8,Diptera,7147,Sciaroidea,41830,Sciaroidea,41830,1,Bilateria,33213,15210341,15217504,None-gene-22203108,None-gene-102234,mRNA
None-gene-15219371,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1272,-0.2878,-0.2878,0.444,0,0,0.0553,0.3783,0.0553,0.3783,0.3664,-0.3997,-0.3997,-0.8363239295533648,-0.20394971851194924,0.1682680689155538,None-gene-15219371-0,None-gene-15219371-0,Bradysia odoriphaga,1564500,54.3,1.31e-138,412,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15219371,15220642,None-gene-50206723,None-gene-52554085,mRNA
None-gene-15272711,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,8101,1.4428,1.4428,0.442,0,0,0.3926,0.0,0.3926,0.0,0.4123,0.9314,0.9314,3.413085087909777,-0.08472567904524891,0.10601381335070004,None-gene-15272711-0,None-gene-15272711-0,Bradysia odoriphaga,1564500,70.6,7.53e-107,390,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,15272711,15280811,None-gene-29044725,None-gene-8036927,mRNA
None-gene-15274922,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,351,-0.5212,-0.5212,0.442,0,0,0.0439,0.5098,0.0439,0.5098,0.3447,-1.0258,-1.0258,-1.1544787260491867,-0.2164816943269104,0.1763609133457699,None-gene-15274922-0,None-gene-15274922-0,Centruroides sculpturatus,218467,47.0,1.17e-27,112,Arthropoda,6656,Diptera,7147,Diptera,7147,1,Bilateria,33213,15274922,15275272,None-gene-38522127,None-gene-47712334,mRNA
None-gene-15283014,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1388,-0.2584,-0.2584,0.4417,0,0,0.2792,0.0,0.2792,0.0,0.4071,0.779,0.779,0.8657564230694175,-0.15033815421208147,0.13558284135546025,None-gene-15283014-0,None-gene-15283014-0,Bradysia odoriphaga,1564500,51.5,2.92e-26,121,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15283014,15284401,None-gene-10729066,None-gene-22967568,mRNA
None-gene-15285120,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2488,0.0204,0.0204,0.4416,0,0,0.2222,0.0003,0.2222,0.0003,0.412,0.9214,0.9214,0.7188845382682135,-0.159654054667703,0.14395540626073583,None-gene-15285120-0,None-gene-15285120-0,Bradysia odoriphaga,1564500,63.3,1.69e-261,754,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15285120,15287607,None-gene-13268089,None-gene-32187911,mRNA
None-gene-15290274,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,267,-0.5425,-0.5425,0.4414,0,0,0.0522,0.4275,0.0522,0.4275,0.4607,2.3314,2.3314,-1.1142242533529847,-0.21618297868614766,0.17652444154782632,None-gene-15290274-0,None-gene-15290274-0,Bradysia odoriphaga,1564500,98.9,7.13e-58,184,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15290274,15290540,None-gene-23842889,None-gene-42675252,mRNA
None-gene-15290728,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,609,-0.4558,-0.4558,0.4414,0,0,0.0807,0.2054,0.0807,0.2054,0.445,1.8773,1.8773,-0.8140494838297415,-0.20693347104489826,0.17118566913276226,None-gene-15290728-0,None-gene-15290728-0,Bradysia odoriphaga,1564500,88.6,1.33e-109,322,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15290728,15291336,None-gene-22085604,None-gene-18293248,mRNA
None-gene-15292157,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,765,-0.4163,-0.4163,0.4413,0,0,0.08,0.202,0.08,0.202,0.4157,1.0288,1.0288,-0.7799690316146526,-0.2065355401702371,0.17132618418481052,None-gene-15292157-0,None-gene-15292157-0,Bradysia odoriphaga,1564500,59.6,5.86e-78,244,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15292157,15292921,None-gene-50649907,None-gene-32227049,mRNA
None-gene-15296385,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1254,-0.2924,-0.2924,0.4412,0,0,0.116,0.064,0.116,0.064,0.4298,1.4382,1.4382,-0.38699662512480093,-0.19480112781052064,0.16474716325190766,None-gene-15296385-0,None-gene-15296385-0,Bradysia odoriphaga,1564500,42.2,1.04e-79,260,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,15296385,15297638,None-gene-24011877,None-gene-31112158,mRNA
None-gene-15304833,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1056,-0.3425,-0.3425,0.4409,0,0,0.103,0.1,0.103,0.1,0.4574,2.2362,2.2362,-0.5342769007593403,-0.19994302576562709,0.16796727932123245,None-gene-15304833-0,None-gene-15304833-0,Bradysia odoriphaga,1564500,99.1,1.00e-249,694,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,15304833,15305888,None-gene-45501731,None-gene-31271530,mRNA
None-gene-15305206,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,342,-0.5235,-0.5235,0.4409,0,0,-0.0142,0.8216,-0.0142,0.8216,0.4357,1.6075,1.6075,-1.5909034570810139,-0.23428705537378916,0.18892323547642398,None-gene-15305206-0,None-gene-15305206-0,,,,,,,,,,,,0,Unassigned,,15305206,15305547,None-gene-11368158,None-gene-49541618,mRNA
None-gene-15309735,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,906,-0.3806,-0.3806,0.4407,0,0,0.0632,0.314,0.0632,0.314,0.4536,2.1278,2.1278,-0.8700968909979904,-0.2115999896303626,0.1754389931832448,None-gene-15309735-0,None-gene-15309735-0,Bradysia odoriphaga,1564500,42.8,1.06e-68,225,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15309735,15310640,None-gene-16076828,None-gene-17820614,mRNA
None-gene-15311064,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1032,-0.3486,-0.3486,0.4406,0,0,0.1765,0.0046,0.1765,0.0046,0.4079,0.8046,0.8046,0.008258851589366374,-0.1816071786630178,0.15622647023902775,None-gene-15311064-0,None-gene-15311064-0,Bradysia odoriphaga,1564500,64.7,1.00e-163,471,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15311064,15312095,None-gene-40729406,None-gene-30211269,mRNA
None-gene-15321551,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,7649,1.3283,1.3283,0.4403,0,0,0.3599,0.0,0.3599,0.0,0.434,1.5603,1.5603,3.0545148121436827,-0.0996425231993773,0.1163368629607236,None-gene-15321551-0,None-gene-15321551-0,Bradysia odoriphaga,1564500,59.1,0.0,1661,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15321551,15329199,None-gene-21161209,None-gene-23272279,mRNA
None-gene-15332687,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,552,-0.4703,-0.4703,0.4398,0,0,0.1583,0.0112,0.1583,0.0112,0.4149,1.0047,1.0047,-0.249124264635809,-0.19076548464652168,0.16194266402399884,None-gene-15332687-0,None-gene-15332687-0,Bradysia odoriphaga,1564500,84.2,3.29e-99,298,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15332687,15333238,None-gene-33267216,None-gene-6206689,mRNA
None-gene-15333327,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,183,-0.5638,-0.5638,0.4398,0,0,0.0672,0.3657,0.0672,0.3657,0.4262,1.3341,1.3341,-1.023123762085065,-0.21647835608202406,0.17796600640301943,None-gene-15333327-0,None-gene-15333327-0,Bradysia odoriphaga,1564500,98.4,1.55e-35,130,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15333327,15333509,None-gene-22032170,None-gene-52807266,mRNA
None-gene-15335075,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1697,-0.1801,-0.1801,0.4398,0,0,0.1054,0.0923,0.1054,0.0923,0.396,0.4585,0.4585,-0.3540970450680978,-0.1985415324388019,0.16931217236286378,None-gene-15335075-0,None-gene-15335075-0,Bradysia odoriphaga,1564500,58.7,5.95e-11,77.4,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,15335075,15336771,None-gene-53468068,None-gene-18884344,mRNA
None-gene-15337686,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1078,-0.337,-0.337,0.4397,0,0,0.1467,0.0189,0.1467,0.0189,0.4369,1.6436,1.6436,-0.2021458276596998,-0.19125263904705037,0.1634077182813205,None-gene-15337686-0,None-gene-15337686-0,Bradysia odoriphaga,1564500,89.8,7.55e-55,195,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15337686,15338763,None-gene-29930422,None-gene-33064209,mRNA
None-gene-15340306,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1270,-0.2883,-0.2883,0.4396,0,0,0.206,0.0009,0.206,0.0009,0.4402,1.7373,1.7373,0.2888734030493324,-0.1750170976259939,0.15329174006094348,None-gene-15340306-0,None-gene-15340306-0,Bradysia odoriphaga,1564500,86.2,2.62e-130,388,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15340306,15341575,None-gene-37350648,None-gene-27567992,mRNA
None-gene-15340512,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,111,-0.582,-0.582,0.4396,0,0,0.0755,0.3137,0.0755,0.3137,0.4955,3.3397,3.3397,-0.979295738149598,-0.21516184150074188,0.17714052876709424,None-gene-15340512-0,None-gene-15340512-0,Brachionus plicatilis,10195,67.6,1.40e-09,57.8,Brachionus plicatilis,10195,,,Brachionus plicatilis,10195,0,Bilateria,33213,15340512,15340622,None-gene-146809,None-gene-19053843,mRNA
None-gene-15344312,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1934,-0.12,-0.12,0.4394,0,0,0.2537,0.0,0.2537,0.0,0.4188,1.1195,1.1195,0.8137506134847161,-0.15954122399017376,0.14471451689008816,None-gene-15344312-0,None-gene-15344312-0,Bradysia odoriphaga,1564500,72.5,1.28e-84,279,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,15344312,15346245,None-gene-54444611,None-gene-42718882,mRNA
None-gene-15347323,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,8239,1.4778,1.4778,0.4393,0,0,0.2134,0.0006,0.2134,0.0006,0.4071,0.7798,0.7798,2.1096815017105413,-0.13712278299361627,0.14284240706628706,None-gene-15347323-0,None-gene-15347323-0,Bradysia odoriphaga,1564500,37.2,2.79e-41,181,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15347323,15355561,None-gene-28522327,None-gene-47195472,mRNA
None-gene-15357281,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,114,-0.5813,-0.5813,0.439,0,0,-0.0578,0.4607,-0.0578,0.4607,0.4211,1.1842,1.1842,-1.973890652187966,-0.251335824501453,0.20126489125924965,None-gene-15357281-0,None-gene-15357281-0,Trichinella murrelli,144512,68.4,5.81e-07,54.7,Protostomia,33317,Ecdysozoa,1206794,Ecdysozoa,1206794,1,Bilateria,33213,15357281,15357394,None-gene-11646728,None-gene-39934648,mRNA
None-gene-15362026,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2531,0.0313,0.0313,0.4388,0,0,0.146,0.0194,0.146,0.0194,0.3627,-0.5054,-0.5054,0.16029247611460362,-0.18592166693266093,0.16364169063813316,None-gene-15362026-0,None-gene-15362026-0,,,,,,,,,,,,0,Unassigned,,15362026,15364556,None-gene-39571691,None-gene-6247692,mRNA
None-gene-15379696,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1419,-0.2505,-0.2505,0.4381,0,0,0.0453,0.4709,0.0453,0.4709,0.4362,1.6234,1.6234,-0.8729708344693246,-0.21968631132218833,0.18404734993467337,None-gene-15379696-0,None-gene-15379696-0,Bradysia odoriphaga,1564500,91.3,0.0,893,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15379696,15381114,None-gene-47820462,None-gene-21750985,mRNA
None-gene-15391861,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,455,-0.4948,-0.4948,0.4377,0,0,0.1541,0.0149,0.1541,0.0149,0.433,1.5291,1.5291,-0.30443744858295607,-0.19731237032453927,0.16787856173496016,None-gene-15391861-0,None-gene-15391861-0,Bradysia odoriphaga,1564500,90.4,8.84e-35,128,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15391861,15392315,None-gene-27632183,None-gene-19492395,mRNA
None-gene-15420784,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1815,-0.1502,-0.1502,0.4366,0,0,0.217,0.0005,0.217,0.0005,0.3835,0.0959,0.0959,0.509460975202094,-0.17634855937407332,0.15790989370218014,None-gene-15420784-0,None-gene-15420784-0,Bradysia odoriphaga,1564500,38.2,1.75e-53,202,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15420784,15422598,None-gene-53053622,None-gene-45734897,mRNA
None-gene-15429236,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,522,-0.4779,-0.4779,0.4363,0,0,0.0899,0.1515,0.0899,0.1515,0.3927,0.3638,0.3638,-0.7670019690638123,-0.21701359561531278,0.18209621448251392,None-gene-15429236-0,None-gene-15429236-0,Bradysia odoriphaga,1564500,83.8,1.62e-99,295,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15429236,15429757,None-gene-27934092,None-gene-54192380,mRNA
None-gene-15442378,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,827,-0.4006,-0.4006,0.4358,0,0,0.0996,0.1117,0.0996,0.1117,0.4111,0.8967,0.8967,-0.6174800543597609,-0.2140613472276038,0.18122431677176368,None-gene-15442378-0,None-gene-15442378-0,Pseudolycoriella hygida,35572,91.2,6.06e-12,76.3,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,15442378,15443204,None-gene-5092330,None-gene-45548785,mRNA
None-gene-15453035,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,810,-0.4049,-0.4049,0.4355,0,0,0.0642,0.314,0.0642,0.314,0.3049,-2.178,-2.178,-0.8861300439203057,-0.2240936100907268,0.187997046629202,None-gene-15453035-0,None-gene-15453035-0,Episyrphus balteatus,286459,33.0,6.42e-44,171,Endopterygota,33392,Diptera,7147,Diptera,7147,1,Bilateria,33213,15453035,15453844,None-gene-21485802,None-gene-23703367,mRNA
None-gene-15455559,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,231,-0.5516,-0.5516,0.4354,0,0,-0.0169,0.8029,-0.0169,0.8029,0.3203,-1.7319,-1.7319,-1.6385386204493628,-0.24853612777542905,0.2028597067326661,None-gene-15455559-0,None-gene-15455559-0,Stegodyphus dumicola,202533,44.7,2.66e-07,57.4,Eukaryota,2759,Endopterygota,33392,Endopterygota,33392,1,Bilateria,33213,15455559,15455789,None-gene-37860931,None-gene-2911498,mRNA
None-gene-15461365,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,339,-0.5242,-0.5242,0.4351,0,0,-0.0726,0.2785,-0.0726,0.2785,0.4366,1.6337,1.6337,-2.026943281018932,-0.2632030732331982,0.21290683491788495,None-gene-15461365-0,None-gene-15461365-0,Bradysia odoriphaga,1564500,99.1,1.01e-71,231,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15461365,15461703,None-gene-41643503,None-gene-30123251,mRNA
None-gene-15518531,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,300,-0.5341,-0.5341,0.4331,0,0,0.0393,0.5367,0.0393,0.5367,0.4233,1.2502,1.2502,-1.2013882484906722,-0.2389370098946996,0.19877276613079609,None-gene-15518531-0,None-gene-15518531-0,Bradysia odoriphaga,1564500,67.2,2.54e-19,87.0,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15518531,15518830,None-gene-13094837,None-gene-21146868,mRNA
None-gene-15549359,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,6878,1.1329,1.1329,0.4319,0,0,0.2994,0.0,0.2994,0.0,0.3404,-1.1523,-1.1523,2.408071425535653,-0.13928407609782095,0.14806953653324542,None-gene-15549359-0,None-gene-15549359-0,Bradysia odoriphaga,1564500,94.9,3.44e-15,92.0,Sciaroidea,41830,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,15549359,15556236,None-gene-30910539,None-gene-35823722,mRNA
None-gene-15570494,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,366,-0.5174,-0.5174,0.4312,0,0,0.1082,0.0841,0.1082,0.0841,0.4536,2.1252,2.1252,-0.6697905835999459,-0.22508920337286775,0.19155869314214596,None-gene-15570494-0,None-gene-15570494-0,Bradysia odoriphaga,1564500,96.3,1.15e-60,199,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,15570494,15570859,None-gene-53254296,None-gene-23331825,mRNA
