qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	taxid	taxname
None-gene-119-0	WP_096941036.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_171949460.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	EFZ1874748.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	623	Shigella flexneri
None-gene-119-0	WP_105479046.1	98.7	158	2	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	HAJ0668420.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	EGO4552091.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	EHZ3884033.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	EEB2671498.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	WP_137586287.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_063328672.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	EEY4989276.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_047659742.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	HAV9367262.1	98.1	157	3	0	1	157	1	157	4.66e-111	322	562	Escherichia coli
None-gene-119-0	EFM4296020.1	98.7	158	2	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_117041783.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	HAV8461685.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	HCN5725866.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	EFN5361599.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_000229384.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	WP_265934748.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	EIG1706282.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_193533849.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	WP_137485801.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	QEP84894.1	98.1	157	3	0	1	157	1	157	4.66e-111	322	562	Escherichia coli
None-gene-119-0	EFG5948776.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	EGZ2743168.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_192851324.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_024237637.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	WP_000229407.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562;LCA:1	Escherichia coli;LCA:root
None-gene-119-0	WP_115209117.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	EIH7677993.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_023145898.1	99.4	156	1	0	1	156	1	156	4.34e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	WP_080200637.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	HBD2921500.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	EDK9417792.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	WP_134894819.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	HBK3340764.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	623	Shigella flexneri
None-gene-119-0	EJH2463085.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_089637047.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_073473302.1	97.5	158	4	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	HAJ4839346.1	98.1	158	3	0	1	158	1	158	4.66e-111	322	562	Escherichia coli
None-gene-119-0	WP_249532048.1	99.4	155	1	0	4	158	1	155	5.96e-111	322	562	Escherichia coli
None-gene-119-0	WP_181812746.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	561;LCA:561	Escherichia;LCA:Escherichia
None-gene-119-0	EER0616916.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EFC9528538.1	98.1	157	3	0	1	157	1	157	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_172409483.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_113996181.1	96.8	158	5	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_042017495.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_058914981.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_000229405.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	561;LCA:561	Escherichia;LCA:Escherichia
None-gene-119-0	WP_024171802.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	WP_231372491.1	98.1	157	3	0	1	157	1	157	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_053886417.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_260928603.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EFE9899970.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_000229395.1	98.1	157	3	0	1	157	1	157	6.61e-111	322	543;LCA:1	Enterobacteriaceae;LCA:root
None-gene-119-0	WP_053294719.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562;LCA:1	Escherichia coli;LCA:root
None-gene-119-0	HAW1207056.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_097732017.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EHQ8961206.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_265744824.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EJH7265701.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_147701281.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_180344587.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	HBC7730720.1	98.1	157	3	0	1	157	1	157	6.61e-111	322	562	Escherichia coli
None-gene-119-0	MBB8437849.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	QED74178.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_127528426.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	HAX3328884.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_149845422.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_194153619.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EJJ2950186.1	98.1	157	3	0	1	157	1	157	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_099582973.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EJT8584970.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_135258281.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562;LCA:562	Escherichia coli;LCA:Escherichia coli
None-gene-119-0	MBC1017150.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EFK5433074.1	98.1	157	3	0	1	157	1	157	6.39e-111	322	562	Escherichia coli
None-gene-119-0	WP_053270769.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EEW2264180.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EEZ7387182.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	HAM9573341.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	NGY89279.1	99.4	155	1	0	1	155	1	155	5.96e-111	322	1404	Priestia megaterium
None-gene-119-0	WP_114211894.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	QLS25011.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	HCO5818554.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EEU9455029.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	HCK0706587.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_060626372.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	MCA7031163.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	ECB8276023.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	192955	Salmonella enterica subsp. enterica serovar Kentucky
None-gene-119-0	WP_255377861.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	HBA5067488.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	MCI3386683.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EGJ1696766.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_152915774.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	MBI0845232.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EFE9824276.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EGC8669844.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_072972007.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EHC5006636.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_095719526.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562;LCA:1	Escherichia coli;LCA:root
None-gene-119-0	MBO1760539.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EGP4238148.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EGP3600791.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_152931506.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	MBZ9322033.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EFH5648089.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_220411974.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	MCJ2709460.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_044307810.1	98.1	157	3	0	1	157	1	157	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_016064026.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	561;LCA:1	Escherichia;LCA:root
None-gene-119-0	HAI1342246.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	HAH9747958.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EHW1126911.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	EFL8528080.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_094323801.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EJA4659166.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	WP_111990507.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EHR8814269.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EBX6997806.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	57743	Salmonella enterica subsp. enterica serovar Weltevreden
None-gene-119-0	EHH6467985.1	98.1	158	3	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EFH6027586.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EJW3459145.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	623	Shigella flexneri
None-gene-119-0	WP_279452855.1	97.5	158	4	0	1	158	1	158	6.61e-111	322	562	Escherichia coli
None-gene-119-0	EEW2349268.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	UWH92124.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562;LCA:1	Escherichia coli;LCA:root
None-gene-119-0	EFA6911478.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_096268944.1	96.8	158	5	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HBD4958017.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_033553675.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	MCI3706798.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_137517634.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	MCJ2769725.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EFO0426985.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HAI1440584.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_032204800.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	MBE9808681.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EFJ2992928.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_137530601.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EHV6640804.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562;LCA:1	Escherichia coli;LCA:root
None-gene-119-0	EFC4440958.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_135561401.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_086623964.1	97.5	157	4	0	1	157	1	157	9.40e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	WP_085008157.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EFH3411821.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_063082838.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HCN8629368.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_080786248.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	543;LCA:1	Enterobacteriaceae;LCA:root
None-gene-119-0	EFA4791514.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_032333376.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	DAF07212.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	2832643	Caudoviricetes sp.
None-gene-119-0	EER4550989.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_240766927.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HAU8029741.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_096218898.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	MCK3518811.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_218343846.1	98.1	157	3	0	1	157	1	157	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EGO4944031.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_063077416.1	98.1	157	3	0	1	157	1	157	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EEC4859785.1	96.8	158	5	0	1	158	1	158	9.40e-111	322	28901;LCA:28901	Salmonella enterica;LCA:Salmonella enterica
None-gene-119-0	WP_239452714.1	96.8	158	5	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_263874124.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_096985302.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	MBZ9442980.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EGD9185287.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HAN6781480.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_152937734.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EES0837678.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HBN7056729.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_063114522.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_097419152.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_021571392.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562;LCA:562	Escherichia coli;LCA:Escherichia coli
None-gene-119-0	HBV0608149.1	98.1	157	3	0	1	157	1	157	9.08e-111	322	562	Escherichia coli
None-gene-119-0	WP_096952277.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EHS3190976.1	99.4	155	1	0	4	158	1	155	8.47e-111	322	562	Escherichia coli
None-gene-119-0	WP_167791662.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562;LCA:562	Escherichia coli;LCA:Escherichia coli
None-gene-119-0	HBD2873710.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_116311521.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_080186559.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	28901;LCA:28901	Salmonella enterica;LCA:Salmonella enterica
None-gene-119-0	HAH0385986.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EHX5978261.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HAM4400798.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	MMU43214.1	97.5	157	4	0	1	157	1	157	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_259616410.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562;LCA:562	Escherichia coli;LCA:Escherichia coli
None-gene-119-0	WP_113415926.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_112033522.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EIK0841968.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HBP8969185.1	98.1	157	3	0	1	157	1	157	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_109555763.1	97.5	157	4	0	1	157	1	157	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HCP0852346.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HAJ4028189.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	MBI1161008.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_089621977.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HAI0420965.1	96.8	158	5	0	1	158	1	158	9.40e-111	322		N/A
None-gene-119-0	WP_193364135.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_000229404.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	EHA9090323.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_094281339.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EFN5704259.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_024231445.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	HBA7016445.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_040063254.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_000229408.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562;LCA:562	Escherichia coli;LCA:Escherichia coli
None-gene-119-0	WP_071974533.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562;LCA:562	Escherichia coli;LCA:Escherichia coli
None-gene-119-0	WP_096954047.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	561;LCA:561	Escherichia;LCA:Escherichia
None-gene-119-0	WP_192978437.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_208482950.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EFU9541025.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_096853947.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EJF8572494.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	WP_137544138.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EEW2111873.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	WP_100285422.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EFJ2335701.1	98.1	158	3	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	AEE57497.1	98.1	157	3	0	2	158	1	157	9.08e-111	322	562;LCA:1	Escherichia coli;LCA:root
None-gene-119-0	HAW8052146.1	97.5	158	4	0	1	158	1	158	9.40e-111	322	562	Escherichia coli
None-gene-119-0	EHB5925811.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	WP_155953916.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	WP_194154954.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	WP_089643387.1	98.1	157	3	0	1	157	1	157	1.34e-110	321	562	Escherichia coli
None-gene-119-0	HAN4146125.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	EIE5165531.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	EIX1901307.1	98.1	157	3	0	1	157	1	157	1.34e-110	321	562	Escherichia coli
None-gene-119-0	EAS1610696.1	96.8	158	5	0	1	158	1	158	1.34e-110	321	28901;LCA:28901	Salmonella enterica;LCA:Salmonella enterica
None-gene-119-0	EEV5867093.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	WP_241075983.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	WP_087530458.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	543;LCA:543	Enterobacteriaceae;LCA:Enterobacteriaceae
None-gene-119-0	EEX3922640.1	98.1	158	3	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	EEY8644262.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	MCI3619108.1	98.1	157	3	0	1	157	1	157	1.34e-110	321	562	Escherichia coli
None-gene-119-0	EEQ9745601.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	HBN7461676.1	98.1	158	3	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	EET7179048.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	EEW2199867.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	HCN2611271.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	WP_098704461.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	WP_113449695.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	WP_106888425.1	98.1	158	3	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
None-gene-119-0	HAJ7587579.1	97.5	158	4	0	1	158	1	158	1.34e-110	321	562	Escherichia coli
