#gene_id	taxID	e_value	fasta_id
GBPCPCFC_00661	2	4.28e-203	GBPCPCFC_00661-0
GBPCPCFC_00662			GBPCPCFC_00662-0
GBPCPCFC_00663	6656	1.18e-250	GBPCPCFC_00663-0
GBPCPCFC_00664	2867440	6.23e-117	GBPCPCFC_00664-0
GBPCPCFC_00665	2	4.95e-66	GBPCPCFC_00665-0
GBPCPCFC_00666	6656	2.06e-24	GBPCPCFC_00666-0
GBPCPCFC_00667	33988	1.25e-170	GBPCPCFC_00667-0
GBPCPCFC_00668	766	2.85e-94	GBPCPCFC_00668-0
GBPCPCFC_00669	6656	1.18e-250	GBPCPCFC_00669-0
GBPCPCFC_00670	7184	3.43e-94	GBPCPCFC_00670-0
GBPCPCFC_00671	197562	9.32e-04	GBPCPCFC_00671-0
GBPCPCFC_00672	33392	6.59e-15	GBPCPCFC_00672-0
GBPCPCFC_00673	2	1.20e-28	GBPCPCFC_00673-0
GBPCPCFC_00674	86105	3.45e-29	GBPCPCFC_00674-0
GBPCPCFC_00675	7184	5.74e-276	GBPCPCFC_00675-0
GBPCPCFC_00676	131567	7.95e-42	GBPCPCFC_00676-0
GBPCPCFC_00677	33988	2.56e-07	GBPCPCFC_00677-0
GBPCPCFC_00678	33317	3.31e-53	GBPCPCFC_00678-0
GBPCPCFC_00679	7184	1.38e-29	GBPCPCFC_00679-0
GBPCPCFC_00680	33392	1.30e-33	GBPCPCFC_00680-0
GBPCPCFC_00681	33340	1.38e-05	GBPCPCFC_00681-0
GBPCPCFC_00682	6656	5.20e-12	GBPCPCFC_00682-0
GBPCPCFC_00683	2	3.33e-08	GBPCPCFC_00683-0
GBPCPCFC_00684	2	1.08e-17	GBPCPCFC_00684-0
GBPCPCFC_00685			GBPCPCFC_00685-0
GBPCPCFC_00686			GBPCPCFC_00686-0
GBPCPCFC_00687	2	8.79e-63	GBPCPCFC_00687-0
GBPCPCFC_00688	2866165	9.37e-27	GBPCPCFC_00688-0
GBPCPCFC_00689	2866165	1.28e-26	GBPCPCFC_00689-0
GBPCPCFC_00690			GBPCPCFC_00690-0
GBPCPCFC_00691	6656	1.18e-250	GBPCPCFC_00691-0
GBPCPCFC_00001	33340	6.05e-06	GBPCPCFC_00001-0
GBPCPCFC_00002	2	6.52e-54	GBPCPCFC_00002-0
GBPCPCFC_00003	2	1.91e-25	GBPCPCFC_00003-0
GBPCPCFC_00004			GBPCPCFC_00004-0
GBPCPCFC_00005	131567	1.91e-07	GBPCPCFC_00005-0
GBPCPCFC_00006	2	2.42e-12	GBPCPCFC_00006-0
GBPCPCFC_00007			GBPCPCFC_00007-0
GBPCPCFC_00008	775	3.13e-27	GBPCPCFC_00008-0
GBPCPCFC_00009	780	1.79e-37	GBPCPCFC_00009-0
GBPCPCFC_00010			GBPCPCFC_00010-0
GBPCPCFC_00011	1961830	3.75e-231	GBPCPCFC_00011-0
GBPCPCFC_00012	775	1.88e-113	GBPCPCFC_00012-0
GBPCPCFC_00013	780	3.48e-41	GBPCPCFC_00013-0
GBPCPCFC_00014	2	5.68e-23	GBPCPCFC_00014-0
GBPCPCFC_00015	1977087	4.57e-04	GBPCPCFC_00015-0
GBPCPCFC_00016	2	2.41e-11	GBPCPCFC_00016-0
GBPCPCFC_00017	28211	1.31e-26	GBPCPCFC_00017-0
GBPCPCFC_00018	131567	3.37e-08	GBPCPCFC_00018-0
GBPCPCFC_00019	2026788	5.15e-41	GBPCPCFC_00019-0
GBPCPCFC_00020	780	2.36e-09	GBPCPCFC_00020-0
GBPCPCFC_00021	2	6.28e-49	GBPCPCFC_00021-0
GBPCPCFC_00022	2	1.36e-162	GBPCPCFC_00022-0
GBPCPCFC_00023	33340	2.27e-55	GBPCPCFC_00023-0
GBPCPCFC_00024	33988	2.23e-90	GBPCPCFC_00024-0
GBPCPCFC_00025	446	4.68e-04	GBPCPCFC_00025-0
GBPCPCFC_00026	445	0.0	GBPCPCFC_00026-0
GBPCPCFC_00027	6656	5.69e-174	GBPCPCFC_00027-0
GBPCPCFC_00028	131567	6.50e-173	GBPCPCFC_00028-0
GBPCPCFC_00029	33340	3.15e-58	GBPCPCFC_00029-0
GBPCPCFC_00030	1977087	0.0	GBPCPCFC_00030-0
GBPCPCFC_00031	33988	6.17e-36	GBPCPCFC_00031-0
GBPCPCFC_00032	780	8.28e-141	GBPCPCFC_00032-0
GBPCPCFC_00033	1068590	1.12e-43	GBPCPCFC_00033-0
GBPCPCFC_00034	780	1.18e-26	GBPCPCFC_00034-0
GBPCPCFC_00035	780	2.25e-49	GBPCPCFC_00035-0
GBPCPCFC_00036	2	5.12e-41	GBPCPCFC_00036-0
GBPCPCFC_00037	1913988	1.61e-18	GBPCPCFC_00037-0
GBPCPCFC_00038	2884482	8.55e-116	GBPCPCFC_00038-0
GBPCPCFC_00039	2	4.54e-33	GBPCPCFC_00039-0
GBPCPCFC_00040	2	2.38e-54	GBPCPCFC_00040-0
GBPCPCFC_00041	780	1.28e-157	GBPCPCFC_00041-0
GBPCPCFC_00042	780	2.04e-42	GBPCPCFC_00042-0
GBPCPCFC_00043	6656	1.18e-250	GBPCPCFC_00043-0
GBPCPCFC_00044	780	4.55e-20	GBPCPCFC_00044-0
GBPCPCFC_00045	2867440	2.04e-163	GBPCPCFC_00045-0
GBPCPCFC_00046	780	1.90e-51	GBPCPCFC_00046-0
GBPCPCFC_00047	6656	1.18e-250	GBPCPCFC_00047-0
GBPCPCFC_00048	33392	1.41e-17	GBPCPCFC_00048-0
GBPCPCFC_00049	775	1.56e-19	GBPCPCFC_00049-0
GBPCPCFC_00050	2867440	1.36e-14	GBPCPCFC_00050-0
GBPCPCFC_00051	2867440	1.41e-34	GBPCPCFC_00051-0
GBPCPCFC_00052	28211	2.00e-53	GBPCPCFC_00052-0
GBPCPCFC_00053	766	5.41e-65	GBPCPCFC_00053-0
GBPCPCFC_00054	2	6.98e-08	GBPCPCFC_00054-0
GBPCPCFC_00055			GBPCPCFC_00055-0
GBPCPCFC_00056	953	1.04e-237	GBPCPCFC_00056-0
GBPCPCFC_00057	2	1.35e-56	GBPCPCFC_00057-0
GBPCPCFC_00058	44747	4.66e-39	GBPCPCFC_00058-0
GBPCPCFC_00059	35572	3.29e-60	GBPCPCFC_00059-0
GBPCPCFC_00060	35572	3.25e-36	GBPCPCFC_00060-0
GBPCPCFC_00061	2	9.94e-66	GBPCPCFC_00061-0
GBPCPCFC_00062	35572	3.12e-141	GBPCPCFC_00062-0
GBPCPCFC_00063	2878921	1.07e-16	GBPCPCFC_00063-0
GBPCPCFC_00064	780	9.12e-44	GBPCPCFC_00064-0
GBPCPCFC_00065	780	1.98e-52	GBPCPCFC_00065-0
GBPCPCFC_00066	780	1.18e-15	GBPCPCFC_00066-0
GBPCPCFC_00067	6656	1.18e-250	GBPCPCFC_00067-0
GBPCPCFC_00068	780	2.31e-235	GBPCPCFC_00068-0
GBPCPCFC_00069	114277	8.35e-241	GBPCPCFC_00069-0
GBPCPCFC_00070	114277	3.35e-128	GBPCPCFC_00070-0
GBPCPCFC_00071	766	1.67e-35	GBPCPCFC_00071-0
GBPCPCFC_00072	766	2.90e-122	GBPCPCFC_00072-0
GBPCPCFC_00073	28211	4.72e-46	GBPCPCFC_00073-0
GBPCPCFC_00074	2	4.65e-77	GBPCPCFC_00074-0
GBPCPCFC_00075	2	9.94e-66	GBPCPCFC_00075-0
GBPCPCFC_00076	1224	2.23e-10	GBPCPCFC_00076-0
GBPCPCFC_00077	780	1.23e-51	GBPCPCFC_00077-0
GBPCPCFC_00078	2878922	6.28e-37	GBPCPCFC_00078-0
GBPCPCFC_00079	2759495	9.96e-04	GBPCPCFC_00079-0
GBPCPCFC_00080	44747	2.68e-42	GBPCPCFC_00080-0
GBPCPCFC_00081	2	6.58e-63	GBPCPCFC_00081-0
GBPCPCFC_00082	6656	1.18e-250	GBPCPCFC_00082-0
GBPCPCFC_00083	131567	1.31e-172	GBPCPCFC_00083-0
GBPCPCFC_00084	2	2.46e-10	GBPCPCFC_00084-0
GBPCPCFC_00085	780	1.55e-13	GBPCPCFC_00085-0
GBPCPCFC_00086	780	1.23e-05	GBPCPCFC_00086-0
GBPCPCFC_00087	2878922	0.0	GBPCPCFC_00087-0
GBPCPCFC_00088	2878922	1.17e-218	GBPCPCFC_00088-0
GBPCPCFC_00089	2	1.38e-08	GBPCPCFC_00089-0
GBPCPCFC_00090	2	1.20e-133	GBPCPCFC_00090-0
GBPCPCFC_00091	2	1.88e-42	GBPCPCFC_00091-0
GBPCPCFC_00092	2	1.10e-104	GBPCPCFC_00092-0
GBPCPCFC_00093	1913988	4.39e-08	GBPCPCFC_00093-0
GBPCPCFC_00094	2023360	0.0	GBPCPCFC_00094-0
GBPCPCFC_00095	1895735	5.22e-90	GBPCPCFC_00095-0
GBPCPCFC_00096	131567	2.60e-168	GBPCPCFC_00096-0
GBPCPCFC_00097			GBPCPCFC_00097-0
GBPCPCFC_00098	2878922	7.34e-237	GBPCPCFC_00098-0
GBPCPCFC_00099	2878922	8.86e-164	GBPCPCFC_00099-0
GBPCPCFC_00100	2878922	3.93e-78	GBPCPCFC_00100-0
GBPCPCFC_00101	2878922	2.74e-212	GBPCPCFC_00101-0
GBPCPCFC_00102	2878922	1.26e-172	GBPCPCFC_00102-0
GBPCPCFC_00103	114277	3.40e-71	GBPCPCFC_00103-0
GBPCPCFC_00104	780	3.51e-97	GBPCPCFC_00104-0
GBPCPCFC_00105	2	1.55e-31	GBPCPCFC_00105-0
GBPCPCFC_00106	2	1.22e-66	GBPCPCFC_00106-0
GBPCPCFC_00107	1224	1.29e-20	GBPCPCFC_00107-0
GBPCPCFC_00108	33317	6.78e-170	GBPCPCFC_00108-0
GBPCPCFC_00109	1224	1.19e-19	GBPCPCFC_00109-0
GBPCPCFC_00110	2	3.11e-49	GBPCPCFC_00110-0
GBPCPCFC_00111	2	9.30e-164	GBPCPCFC_00111-0
GBPCPCFC_00112	6656	1.52e-13	GBPCPCFC_00112-0
GBPCPCFC_00113	131567	6.50e-173	GBPCPCFC_00113-0
GBPCPCFC_00114	33340	1.28e-118	GBPCPCFC_00114-0
GBPCPCFC_00115	2	4.50e-110	GBPCPCFC_00115-0
GBPCPCFC_00116			GBPCPCFC_00116-0
GBPCPCFC_00117	2	1.89e-38	GBPCPCFC_00117-0
GBPCPCFC_00118	1961830	3.77e-08	GBPCPCFC_00118-0
GBPCPCFC_00119	775	1.54e-25	GBPCPCFC_00119-0
GBPCPCFC_00120			GBPCPCFC_00120-0
GBPCPCFC_00121	1961830	4.77e-10	GBPCPCFC_00121-0
GBPCPCFC_00122	1961830	7.11e-06	GBPCPCFC_00122-0
GBPCPCFC_00123			GBPCPCFC_00123-0
GBPCPCFC_00158			GBPCPCFC_00158-0
GBPCPCFC_00159			GBPCPCFC_00159-0
GBPCPCFC_00160	6656	1.29e-08	GBPCPCFC_00160-0
GBPCPCFC_00161	6656	6.98e-23	GBPCPCFC_00161-0
GBPCPCFC_00162	33340	2.44e-17	GBPCPCFC_00162-0
GBPCPCFC_00163	33392	1.25e-12	GBPCPCFC_00163-0
GBPCPCFC_00164	7184	2.15e-10	GBPCPCFC_00164-0
GBPCPCFC_00165	114277	6.27e-75	GBPCPCFC_00165-0
GBPCPCFC_00166	114277	1.52e-18	GBPCPCFC_00166-0
GBPCPCFC_00167	6656	9.31e-294	GBPCPCFC_00167-0
GBPCPCFC_00168	2	1.22e-66	GBPCPCFC_00168-0
GBPCPCFC_00169	6656	1.18e-250	GBPCPCFC_00169-0
GBPCPCFC_00170	33317	1.67e-139	GBPCPCFC_00170-0
GBPCPCFC_00171			GBPCPCFC_00171-0
GBPCPCFC_00172	2	1.26e-14	GBPCPCFC_00172-0
GBPCPCFC_00173	780	0.0	GBPCPCFC_00173-0
GBPCPCFC_00174	114277	2.09e-132	GBPCPCFC_00174-0
GBPCPCFC_00175	780	3.23e-24	GBPCPCFC_00175-0
GBPCPCFC_00176	780	2.25e-124	GBPCPCFC_00176-0
GBPCPCFC_00177	114277	4.45e-223	GBPCPCFC_00177-0
GBPCPCFC_00178	2	4.93e-66	GBPCPCFC_00178-0
GBPCPCFC_00179	780	3.70e-07	GBPCPCFC_00179-0
GBPCPCFC_00180	114277	6.81e-68	GBPCPCFC_00180-0
GBPCPCFC_00181	114277	9.09e-43	GBPCPCFC_00181-0
GBPCPCFC_00182	780	0.0	GBPCPCFC_00182-0
GBPCPCFC_00183			GBPCPCFC_00183-0
GBPCPCFC_00184	114277	6.94e-90	GBPCPCFC_00184-0
GBPCPCFC_00185	780	1.82e-37	GBPCPCFC_00185-0
GBPCPCFC_00186	766	4.34e-65	GBPCPCFC_00186-0
GBPCPCFC_00187	780	5.62e-16	GBPCPCFC_00187-0
GBPCPCFC_00188	2021370	2.71e-13	GBPCPCFC_00188-0
GBPCPCFC_00189	780	0.0	GBPCPCFC_00189-0
GBPCPCFC_00190	2	1.67e-36	GBPCPCFC_00190-0
GBPCPCFC_00191	2866308	1.49e-87	GBPCPCFC_00191-0
GBPCPCFC_00192	2	1.22e-66	GBPCPCFC_00192-0
GBPCPCFC_00193	2866308	7.34e-101	GBPCPCFC_00193-0
GBPCPCFC_00194	33988	1.05e-101	GBPCPCFC_00194-0
GBPCPCFC_00195	33340	2.71e-96	GBPCPCFC_00195-0
GBPCPCFC_00196	6656	3.84e-102	GBPCPCFC_00196-0
GBPCPCFC_00197	131567	6.11e-171	GBPCPCFC_00197-0
GBPCPCFC_00198	6656	1.66e-56	GBPCPCFC_00198-0
GBPCPCFC_00199			GBPCPCFC_00199-0
GBPCPCFC_00200			GBPCPCFC_00200-0
GBPCPCFC_00201	780	6.93e-135	GBPCPCFC_00201-0
GBPCPCFC_00202	780	8.39e-237	GBPCPCFC_00202-0
GBPCPCFC_00203	2	1.22e-66	GBPCPCFC_00203-0
GBPCPCFC_00204	6656	1.52e-13	GBPCPCFC_00204-0
GBPCPCFC_00205	780	3.39e-229	GBPCPCFC_00205-0
GBPCPCFC_00206	2	1.22e-66	GBPCPCFC_00206-0
GBPCPCFC_00207			GBPCPCFC_00207-0
GBPCPCFC_00208			GBPCPCFC_00208-0
GBPCPCFC_00209	780	1.61e-38	GBPCPCFC_00209-0
GBPCPCFC_00210	7184	0.0	GBPCPCFC_00210-0
GBPCPCFC_00211	7184	3.27e-112	GBPCPCFC_00211-0
GBPCPCFC_00212	7184	9.12e-157	GBPCPCFC_00212-0
GBPCPCFC_00213	780	2.23e-161	GBPCPCFC_00213-0
GBPCPCFC_00214	780	8.60e-113	GBPCPCFC_00214-0
GBPCPCFC_00215	780	2.57e-309	GBPCPCFC_00215-0
GBPCPCFC_00216	780	3.63e-157	GBPCPCFC_00216-0
GBPCPCFC_00217	780	2.30e-230	GBPCPCFC_00217-0
GBPCPCFC_00218			GBPCPCFC_00218-0
GBPCPCFC_00219	780	2.61e-69	GBPCPCFC_00219-0
GBPCPCFC_00220	2878921	5.08e-04	GBPCPCFC_00220-0
GBPCPCFC_00221	780	2.49e-26	GBPCPCFC_00221-0
GBPCPCFC_00222	780	3.07e-175	GBPCPCFC_00222-0
GBPCPCFC_00223	33317	4.50e-106	GBPCPCFC_00223-0
GBPCPCFC_00224	6656	1.18e-250	GBPCPCFC_00224-0
GBPCPCFC_00225			GBPCPCFC_00225-0
GBPCPCFC_00226	1629334	1.26e-04	GBPCPCFC_00226-0
GBPCPCFC_00227	6656	1.18e-250	GBPCPCFC_00227-0
GBPCPCFC_00228	780	0.0	GBPCPCFC_00228-0
GBPCPCFC_00229	114277	7.29e-103	GBPCPCFC_00229-0
GBPCPCFC_00230	114277	1.26e-129	GBPCPCFC_00230-0
GBPCPCFC_00231	6656	1.18e-250	GBPCPCFC_00231-0
GBPCPCFC_00232	114277	3.36e-187	GBPCPCFC_00232-0
GBPCPCFC_00233	33392	1.38e-04	GBPCPCFC_00233-0
GBPCPCFC_00234	2021370	8.33e-05	GBPCPCFC_00234-0
GBPCPCFC_00235	780	0.0	GBPCPCFC_00235-0
GBPCPCFC_00236	114277	2.28e-25	GBPCPCFC_00236-0
GBPCPCFC_00237	114277	3.19e-29	GBPCPCFC_00237-0
GBPCPCFC_00238	114277	1.98e-24	GBPCPCFC_00238-0
GBPCPCFC_00239	114277	8.98e-22	GBPCPCFC_00239-0
GBPCPCFC_00240	114277	1.56e-17	GBPCPCFC_00240-0
GBPCPCFC_00241	114277	1.73e-65	GBPCPCFC_00241-0
GBPCPCFC_00242	780	4.24e-304	GBPCPCFC_00242-0
GBPCPCFC_00243	1224	6.52e-39	GBPCPCFC_00243-0
GBPCPCFC_00244	1224	5.83e-06	GBPCPCFC_00244-0
GBPCPCFC_00245	2	2.02e-15	GBPCPCFC_00245-0
GBPCPCFC_00246	6656	1.18e-250	GBPCPCFC_00246-0
GBPCPCFC_00247	780	3.78e-185	GBPCPCFC_00247-0
GBPCPCFC_00248	780	6.55e-153	GBPCPCFC_00248-0
GBPCPCFC_00249	780	1.01e-48	GBPCPCFC_00249-0
GBPCPCFC_00250	780	0.0	GBPCPCFC_00250-0
GBPCPCFC_00251	780	1.43e-130	GBPCPCFC_00251-0
GBPCPCFC_00252	7184	1.54e-182	GBPCPCFC_00252-0
GBPCPCFC_00253	35572	9.10e-24	GBPCPCFC_00253-0
GBPCPCFC_00254	1234261	1.14e-65	GBPCPCFC_00254-0
GBPCPCFC_00255	780	1.15e-114	GBPCPCFC_00255-0
GBPCPCFC_00256	7184	2.32e-137	GBPCPCFC_00256-0
GBPCPCFC_00257			GBPCPCFC_00257-0
GBPCPCFC_00258	7184	0.0	GBPCPCFC_00258-0
GBPCPCFC_00259	780	2.99e-156	GBPCPCFC_00259-0
GBPCPCFC_00260			GBPCPCFC_00260-0
GBPCPCFC_00261			GBPCPCFC_00261-0
GBPCPCFC_00262	2	1.21e-66	GBPCPCFC_00262-0
GBPCPCFC_00263			GBPCPCFC_00263-0
GBPCPCFC_00264	780	6.58e-204	GBPCPCFC_00264-0
GBPCPCFC_00265			GBPCPCFC_00265-0
GBPCPCFC_00266	7184	1.08e-266	GBPCPCFC_00266-0
GBPCPCFC_00267	7184	3.34e-219	GBPCPCFC_00267-0
GBPCPCFC_00268	33317	6.74e-103	GBPCPCFC_00268-0
GBPCPCFC_00269			GBPCPCFC_00269-0
GBPCPCFC_00270			GBPCPCFC_00270-0
GBPCPCFC_00271	780	0.0	GBPCPCFC_00271-0
GBPCPCFC_00272	780	1.06e-54	GBPCPCFC_00272-0
GBPCPCFC_00273	780	8.64e-90	GBPCPCFC_00273-0
GBPCPCFC_00274	7184	1.94e-183	GBPCPCFC_00274-0
GBPCPCFC_00275	780	6.52e-153	GBPCPCFC_00275-0
GBPCPCFC_00276	2	1.21e-66	GBPCPCFC_00276-0
GBPCPCFC_00277			GBPCPCFC_00277-0
GBPCPCFC_00278			GBPCPCFC_00278-0
GBPCPCFC_00279	1867952	9.24e-07	GBPCPCFC_00279-0
GBPCPCFC_00280	114277	3.26e-220	GBPCPCFC_00280-0
GBPCPCFC_00281	780	1.98e-80	GBPCPCFC_00281-0
GBPCPCFC_00282	33340	1.02e-98	GBPCPCFC_00282-0
GBPCPCFC_00283	6656	8.75e-105	GBPCPCFC_00283-0
GBPCPCFC_00284	114277	8.09e-145	GBPCPCFC_00284-0
GBPCPCFC_00285	780	0.0	GBPCPCFC_00285-0
GBPCPCFC_00286	2	3.82e-11	GBPCPCFC_00286-0
GBPCPCFC_00287			GBPCPCFC_00287-0
GBPCPCFC_00288	33317	2.32e-41	GBPCPCFC_00288-0
GBPCPCFC_00289	7184	4.20e-09	GBPCPCFC_00289-0
GBPCPCFC_00290	6656	5.54e-241	GBPCPCFC_00290-0
GBPCPCFC_00291	33317	5.41e-92	GBPCPCFC_00291-0
GBPCPCFC_00292	780	2.24e-71	GBPCPCFC_00292-0
GBPCPCFC_00293	114277	0.0	GBPCPCFC_00293-0
GBPCPCFC_00294			GBPCPCFC_00294-0
GBPCPCFC_00295	7184	1.97e-189	GBPCPCFC_00295-0
GBPCPCFC_00296	7184	6.58e-295	GBPCPCFC_00296-0
GBPCPCFC_00297			GBPCPCFC_00297-0
GBPCPCFC_00298	7184	8.97e-106	GBPCPCFC_00298-0
GBPCPCFC_00299	780	1.57e-74	GBPCPCFC_00299-0
GBPCPCFC_00300	775	2.44e-26	GBPCPCFC_00300-0
GBPCPCFC_00301	780	3.34e-108	GBPCPCFC_00301-0
GBPCPCFC_00302	7184	1.01e-97	GBPCPCFC_00302-0
GBPCPCFC_00303	33317	0.0	GBPCPCFC_00303-0
GBPCPCFC_00304	6656	5.70e-37	GBPCPCFC_00304-0
GBPCPCFC_00305	7184	8.78e-76	GBPCPCFC_00305-0
GBPCPCFC_00306	7184	0.0	GBPCPCFC_00306-0
GBPCPCFC_00307	7184	2.49e-135	GBPCPCFC_00307-0
GBPCPCFC_00308	1224	1.70e-97	GBPCPCFC_00308-0
GBPCPCFC_00309	7184	0.0	GBPCPCFC_00309-0
GBPCPCFC_00310	7184	9.34e-32	GBPCPCFC_00310-0
GBPCPCFC_00311	7184	4.68e-160	GBPCPCFC_00311-0
GBPCPCFC_00312	33317	1.22e-159	GBPCPCFC_00312-0
GBPCPCFC_00313	780	2.62e-117	GBPCPCFC_00313-0
GBPCPCFC_00314	7184	6.45e-165	GBPCPCFC_00314-0
GBPCPCFC_00315	780	1.14e-154	GBPCPCFC_00315-0
GBPCPCFC_00316	780	7.95e-87	GBPCPCFC_00316-0
GBPCPCFC_00317	7184	0.0	GBPCPCFC_00317-0
GBPCPCFC_00318	1224	8.47e-69	GBPCPCFC_00318-0
GBPCPCFC_00319	7184	0.0	GBPCPCFC_00319-0
GBPCPCFC_00320	780	1.48e-171	GBPCPCFC_00320-0
GBPCPCFC_00321	780	6.16e-13	GBPCPCFC_00321-0
GBPCPCFC_00322	7184	3.17e-264	GBPCPCFC_00322-0
GBPCPCFC_00323	7184	8.29e-183	GBPCPCFC_00323-0
GBPCPCFC_00324	780	2.02e-57	GBPCPCFC_00324-0
GBPCPCFC_00325	33988	6.73e-26	GBPCPCFC_00325-0
GBPCPCFC_00326	2761623	1.41e-130	GBPCPCFC_00326-0
GBPCPCFC_00327	6656	4.81e-250	GBPCPCFC_00327-0
GBPCPCFC_00328	953	1.03e-52	GBPCPCFC_00328-0
GBPCPCFC_00329	780	1.43e-106	GBPCPCFC_00329-0
GBPCPCFC_00330	2	1.21e-66	GBPCPCFC_00330-0
GBPCPCFC_00331	6656	5.41e-248	GBPCPCFC_00331-0
GBPCPCFC_00332	1224	2.73e-86	GBPCPCFC_00332-0
GBPCPCFC_00333			GBPCPCFC_00333-0
GBPCPCFC_00334	2698648	1.22e-151	GBPCPCFC_00334-0
GBPCPCFC_00335	35572	2.04e-150	GBPCPCFC_00335-0
GBPCPCFC_00336	780	3.90e-43	GBPCPCFC_00336-0
GBPCPCFC_00337	780	3.92e-103	GBPCPCFC_00337-0
GBPCPCFC_00338			GBPCPCFC_00338-0
GBPCPCFC_00339	780	5.19e-19	GBPCPCFC_00339-0
GBPCPCFC_00340	33392	5.74e-276	GBPCPCFC_00340-0
GBPCPCFC_00341	780	1.37e-16	GBPCPCFC_00341-0
GBPCPCFC_00342	780	6.12e-152	GBPCPCFC_00342-0
GBPCPCFC_00343	780	2.24e-150	GBPCPCFC_00343-0
GBPCPCFC_00344	780	9.95e-159	GBPCPCFC_00344-0
GBPCPCFC_00345			GBPCPCFC_00345-0
GBPCPCFC_00346	2	9.39e-159	GBPCPCFC_00346-0
GBPCPCFC_00347			GBPCPCFC_00347-0
GBPCPCFC_00348	7184	2.09e-35	GBPCPCFC_00348-0
GBPCPCFC_00349	780	5.46e-85	GBPCPCFC_00349-0
GBPCPCFC_00350			GBPCPCFC_00350-0
GBPCPCFC_00351			GBPCPCFC_00351-0
GBPCPCFC_00352	780	5.84e-60	GBPCPCFC_00352-0
GBPCPCFC_00353			GBPCPCFC_00353-0
GBPCPCFC_00354	6656	0.0	GBPCPCFC_00354-0
GBPCPCFC_00355	780	4.10e-137	GBPCPCFC_00355-0
GBPCPCFC_00356	7184	3.54e-167	GBPCPCFC_00356-0
GBPCPCFC_00357	7184	5.60e-122	GBPCPCFC_00357-0
GBPCPCFC_00358	780	3.19e-109	GBPCPCFC_00358-0
GBPCPCFC_00359			GBPCPCFC_00359-0
GBPCPCFC_00360	7184	1.84e-96	GBPCPCFC_00360-0
GBPCPCFC_00361			GBPCPCFC_00361-0
GBPCPCFC_00362	780	0.0	GBPCPCFC_00362-0
GBPCPCFC_00363	7184	0.0	GBPCPCFC_00363-0
GBPCPCFC_00364	7184	1.32e-134	GBPCPCFC_00364-0
GBPCPCFC_00365	2878921	7.20e-16	GBPCPCFC_00365-0
GBPCPCFC_00366	2762512	3.10e-37	GBPCPCFC_00366-0
GBPCPCFC_00367	7184	3.93e-32	GBPCPCFC_00367-0
GBPCPCFC_00368	33317	6.23e-44	GBPCPCFC_00368-0
GBPCPCFC_00369	7184	3.91e-19	GBPCPCFC_00369-0
GBPCPCFC_00370	33317	1.30e-52	GBPCPCFC_00370-0
GBPCPCFC_00371	33317	1.83e-44	GBPCPCFC_00371-0
GBPCPCFC_00372	780	4.30e-67	GBPCPCFC_00372-0
GBPCPCFC_00373	33340	1.08e-07	GBPCPCFC_00373-0
GBPCPCFC_00374	33317	0.0	GBPCPCFC_00374-0
GBPCPCFC_00375			GBPCPCFC_00375-0
GBPCPCFC_00376	780	1.80e-122	GBPCPCFC_00376-0
GBPCPCFC_00377	7184	1.18e-308	GBPCPCFC_00377-0
GBPCPCFC_00378	2878922	3.40e-20	GBPCPCFC_00378-0
GBPCPCFC_00379	780	8.40e-151	GBPCPCFC_00379-0
GBPCPCFC_00380	780	1.03e-46	GBPCPCFC_00380-0
GBPCPCFC_00381			GBPCPCFC_00381-0
GBPCPCFC_00382			GBPCPCFC_00382-0
GBPCPCFC_00383	2	1.56e-127	GBPCPCFC_00383-0
GBPCPCFC_00384			GBPCPCFC_00384-0
GBPCPCFC_00385	7184	8.84e-201	GBPCPCFC_00385-0
GBPCPCFC_00386	780	4.47e-210	GBPCPCFC_00386-0
GBPCPCFC_00387			GBPCPCFC_00387-0
GBPCPCFC_00388	7184	8.72e-225	GBPCPCFC_00388-0
GBPCPCFC_00389	780	4.76e-205	GBPCPCFC_00389-0
GBPCPCFC_00390	780	2.99e-185	GBPCPCFC_00390-0
GBPCPCFC_00391	780	3.87e-101	GBPCPCFC_00391-0
GBPCPCFC_00392	780	4.49e-249	GBPCPCFC_00392-0
GBPCPCFC_00393	7184	1.67e-45	GBPCPCFC_00393-0
GBPCPCFC_00394	780	1.87e-40	GBPCPCFC_00394-0
GBPCPCFC_00395	780	9.14e-80	GBPCPCFC_00395-0
GBPCPCFC_00396	780	3.22e-64	GBPCPCFC_00396-0
GBPCPCFC_00397	7184	1.12e-143	GBPCPCFC_00397-0
GBPCPCFC_00398	2053586	6.23e-04	GBPCPCFC_00398-0
GBPCPCFC_00399			GBPCPCFC_00399-0
GBPCPCFC_00400	6656	2.68e-77	GBPCPCFC_00400-0
GBPCPCFC_00401	780	0.0	GBPCPCFC_00401-0
GBPCPCFC_00402	780	1.08e-37	GBPCPCFC_00402-0
GBPCPCFC_00403			GBPCPCFC_00403-0
GBPCPCFC_00404	33392	1.85e-09	GBPCPCFC_00404-0
GBPCPCFC_00405	780	2.01e-81	GBPCPCFC_00405-0
GBPCPCFC_00406	7184	5.00e-163	GBPCPCFC_00406-0
GBPCPCFC_00407	7184	2.53e-173	GBPCPCFC_00407-0
GBPCPCFC_00408	780	2.15e-157	GBPCPCFC_00408-0
GBPCPCFC_00409	7184	3.80e-97	GBPCPCFC_00409-0
GBPCPCFC_00410	2878922	7.30e-58	GBPCPCFC_00410-0
