782	11923951+2247	0	42792365	1	UniRef100_UPI00187D88CC|contig_116|+|433|1.622e-119|4|11923951|11926197|11923951[11923951]:11924049[11924049]:99[99]|11925546[11925546]:11925602[11925602]:57[57]|11925673[11925673]:11925816[11925816]:144[144]|11925868[11925874]:11926197[11926197]:330[324]
782	24851299-926	0	42823971	-1	UniRef100_UPI0034CD4C90|contig_116|-|292|4.522e-77|2|24850374|24851299|24851299[24851299]:24850946[24850946]:354[354]|24850811[24850811]:24850374[24850374]:438[438]
782	1242694+1091	0	42878485	1	UniRef100_UPI00187DD78C|contig_116|+|544|6.249e-153|2|1242694|1243784|1242694[1242694]:1242927[1242927]:234[234]|1243278[1243287]:1243784[1243784]:507[498]
782	33207838+6126	0	42954073	1	UniRef100_UPI00187D766A|contig_116|+|1434|0|10|33207838|33213963|33207838[33207838]:33207909[33207909]:72[72]|33208009[33208009]:33208377[33208377]:369[369]|33208430[33208433]:33208585[33208585]:156[153]|33208639[33208645]:33208947[33208947]:309[303]|33209001[33209007]:33209159[33209159]:159[153]|33209220[33209220]:33209357[33209357]:138[138]|33212842[33212857]:33213048[33213048]:207[192]|33213114[33213117]:33213422[33213422]:309[306]|33213478[33213478]:33213708[33213708]:231[231]|33213769[33213775]:33213963[33213963]:195[189]
782	17173388+1683	0	42990342	1	UniRef100_UPI00187D96D1|contig_116|+|728|2.548e-208|7|17173388|17175070|17173388[17173388]:17173471[17173471]:84[84]|17173521[17173527]:17173772[17173772]:252[246]|17173838[17173838]:17173987[17173987]:150[150]|17174068[17174068]:17174190[17174190]:123[123]|17174261[17174261]:17174395[17174395]:135[135]|17174445[17174457]:17174639[17174639]:195[183]|17174894[17174894]:17175070[17175070]:177[177]
782	6532011-2705	0	42990344	-1	UniRef100_UPI00187DD58D|contig_116|-|602|2.168e-170|7|6529307|6532011|6532011[6532011]:6531868[6531868]:144[144]|6531796[6531781]:6531689[6531689]:108[93]|6531263[6531263]:6531147[6531147]:117[117]|6530981[6530981]:6530799[6530799]:183[183]|6530690[6530690]:6530607[6530607]:84[84]|6530545[6530545]:6530417[6530417]:129[129]|6529501[6529501]:6529307[6529307]:195[195]
782	37826732-1339	0	43104376	-1	UniRef100_UPI00187D84ED|contig_116|-|824|3.217e-237|4|37825394|37826732|37826732[37826732]:37826394[37826394]:339[339]|37826341[37826341]:37826207[37826207]:135[135]|37826153[37826147]:37825803[37825803]:351[345]|37825732[37825729]:37825394[37825394]:339[336]
782	28831012+3125	0	43180480	1	UniRef100_UPI00187DCA31|contig_116|+|1284|0|13|28831012|28834136|28831012[28831012]:28831146[28831146]:135[135]|28831214[28831220]:28831288[28831288]:75[69]|28831349[28831349]:28831618[28831618]:270[270]|28831675[28831678]:28831893[28831893]:219[216]|28831956[28831959]:28832084[28832084]:129[126]|28832136[28832139]:28832261[28832261]:126[123]|28832637[28832637]:28832765[28832765]:129[129]|28832822[28832825]:28833028[28833028]:207[204]|28833077[28833092]:28833175[28833175]:99[84]|28833350[28833350]:28833520[28833520]:171[171]|28833583[28833586]:28833702[28833702]:120[117]|28833760[28833763]:28833939[28833939]:180[177]|28834002[28834008]:28834136[28834136]:135[129]
782	11927105-686	0	43256240	-1	UniRef100_UPI00187DA651|contig_116|-|388|5.708e-106|2|11926420|11927105|11927105[11927105]:11926773[11926773]:333[333]|11926659[11926659]:11926420[11926420]:240[240]
782	11487653+1589	0	43332531	1	UniRef100_UPI00187D8586|contig_116|+|1022|8.007e-297|2|11487653|11489241|11487653[11487653]:11487787[11487787]:135[135]|11487841[11487844]:11489241[11489241]:1401[1398]
782	24028280-2729	0	43332533	-1	UniRef100_UPI00187DD184|contig_116|-|1101|1.32508e-320|7|24025552|24028280|24028280[24028280]:24028227[24028227]:54[54]|24028075[24028075]:24027656[24027656]:420[420]|24027621[24027594]:24027484[24027484]:138[111]|24027415[24027415]:24027161[24027161]:255[255]|24026810[24026810]:24026349[24026349]:462[462]|24026317[24026317]:24026231[24026231]:87[87]|24026064[24026064]:24025552[24025552]:513[513]
782	15442049+1711	0	43370036	1	UniRef100_UPI00187DC725|contig_116|+|695|2.189e-198|5|15442049|15443759|15442049[15442049]:15442123[15442123]:75[75]|15442251[15442251]:15442340[15442340]:90[90]|15442387[15442402]:15442557[15442557]:171[156]|15442822[15442822]:15443595[15443595]:774[774]|15443658[15443658]:15443759[15443759]:102[102]
782	40074409-1382	0	43560362	-1	UniRef100_UPI00187D9942|contig_116|-|743|7.777e-213|3|40073028|40074409|40074409[40074409]:40073924[40073924]:486[486]|40073734[40073725]:40073630[40073630]:105[96]|40073528[40073528]:40073028[40073028]:501[501]
782	15573923+3403	0	43560364	1	UniRef100_UPI00187DD3E5|contig_116|+|1548|0|9|15573923|15577325|15573923[15573923]:15574066[15574066]:144[144]|15574253[15574253]:15574384[15574384]:132[132]|15574450[15574450]:15574956[15574956]:507[507]|15575077[15575077]:15575484[15575484]:408[408]|15575543[15575543]:15576097[15576097]:555[555]|15576377[15576377]:15576586[15576586]:210[210]|15576671[15576671]:15576991[15576991]:321[321]|15577041[15577047]:15577175[15577175]:135[129]|15577239[15577239]:15577325[15577325]:87[87]
782	31526521+4167	0	43597874	1	UniRef100_UPI00187DC48A|contig_116|+|866|7.314e-250|3|31526521|31530687|31526521[31526521]:31526583[31526583]:63[63]|31528238[31528259]:31528402[31528402]:165[144]|31529455[31529461]:31530687[31530687]:1233[1227]
782	34222131-306	0	44403010	-1	UniRef100_T1FEB3|contig_116|-|79|5.953e-13|1|34221826|34222131|34222131[34222131]:34221826[34221826]:306[306]
782	502787+231	0	44403010	1	UniRef100_T1FEB3|contig_116|+|64|1.951e-08|1|502787|503017|502787[502787]:503017[503017]:231[231]
782	2968922-6055	0	44459245	-1	UniRef100_A0ABD1E393|contig_116|-|1527|0|9|2962868|2968922|2968922[2968922]:2967459[2967459]:1464[1464]|2967269[2967269]:2966952[2966952]:318[318]|2966772[2966772]:2966119[2966119]:654[654]|2965968[2965968]:2965321[2965321]:648[648]|2965218[2965218]:2965105[2965105]:114[114]|2964838[2964817]:2964521[2964521]:318[297]|2964217[2964217]:2964029[2964029]:189[189]|2963967[2963967]:2963815[2963815]:153[153]|2963383[2963383]:2962868[2962868]:516[516]
782	11400648-260	0	44490184	-1	UniRef100_A0A2M4B0E7|contig_116|-|90|2.907e-16|2|11400389|11400648|11400648[11400648]:11400514[11400514]:135[135]|11400451[11400451]:11400389[11400389]:63[63]
782	6590057-240	0	44492011	-1	UniRef100_A0A2M4B226|contig_116|-|83|3.721e-14|1|6589818|6590057|6590057[6590057]:6589818[6589818]:240[240]
782	34043617-858	0	44493043	-1	UniRef100_A0A293N9U9|contig_116|-|131|1.322e-28|1|34042760|34043617|34043617[34043617]:34042760[34042760]:858[858]
782	33543317+612	0	44493962	1	UniRef100_A0A087UYN6|contig_116|+|191|1.147e-46|1|33543317|33543928|33543317[33543317]:33543928[33543928]:612[612]
782	1391980+474	0	44522333	1	UniRef100_A0A9Q0S5A8|contig_116|+|326|2.632e-87|1|1391980|1392453|1391980[1391980]:1392453[1392453]:474[474]
782	18518805+540	0	44522909	1	UniRef100_A0A9Q0S2A6|contig_116|+|210|2.187e-52|1|18518805|18519344|18518805[18518805]:18519344[18519344]:540[540]
782	31805030+309	0	44523434	1	UniRef100_A0A9Q0MRQ3|contig_116|+|65|9.753e-09|1|31805030|31805338|31805030[31805030]:31805338[31805338]:309[309]
782	26243464+72	0	44525367	1	UniRef100_A0A9Q0N714|contig_116|+|51|0.0001598|1|26243464|26243535|26243464[26243464]:26243535[26243535]:72[72]
782	23682578-195	0	44525372	-1	UniRef100_A0A9Q0S390|contig_116|-|75|9.525e-12|1|23682384|23682578|23682578[23682578]:23682384[23682384]:195[195]
782	17180951-1603	0	44525434	-1	UniRef100_A0A9Q0N4M1|contig_116|-|462|3.022e-128|5|17179349|17180951|17180951[17180951]:17180871[17180871]:81[81]|17180101[17180098]:17180033[17180033]:69[66]|17180006[17180006]:17179716[17179716]:291[291]|17179659[17179653]:17179519[17179519]:141[135]|17179459[17179459]:17179349[17179349]:111[111]
782	25274538+8155	0	44525465	1	UniRef100_A0A9Q0S5S1|contig_116|+|291|9.044e-77|3|25274538|25282692|25274538[25274538]:25274609[25274609]:72[72]|25275350[25275359]:25275502[25275502]:153[144]|25282468[25282477]:25282692[25282692]:225[216]
782	42224510-554	0	44525543	-1	UniRef100_A0A9Q0N5L3|contig_116|-|191|1.147e-46|2|42223957|42224510|42224510[42224510]:42224190[42224190]:321[321]|42224112[42224106]:42223957[42223957]:156[150]
782	13518950-601	0	44528345	-1	UniRef100_A0A1B6LG18|contig_116|-|86|4.651e-15|2|13518350|13518950|13518950[13518950]:13518711[13518711]:240[240]|13518634[13518634]:13518350[13518350]:285[285]
782	578107+531	0	44563032	1	UniRef100_A0A1B0D7K7|contig_116|+|186|3.669e-45|1|578107|578637|578107[578107]:578637[578637]:531[531]
782	20347858+168	0	44567279	1	UniRef100_A0A067R6K6|contig_116|+|51|0.0001598|1|20347858|20348025|20347858[20347858]:20348025[20348025]:168[168]
782	36165069-105	0	44572949	-1	UniRef100_A0A0M9ADA0|contig_116|-|53|3.995e-05|1|36164965|36165069|36165069[36165069]:36164965[36164965]:105[105]
782	40166217+630	0	44573869	1	UniRef100_A0A653DD05|contig_116|+|57|2.497e-06|1|40166217|40166846|40166217[40166217]:40166846[40166846]:630[630]
782	2062520+168	0	44581958	1	UniRef100_A0AAW1CTJ5|contig_116|+|85|9.302e-15|1|2062520|2062687|2062520[2062520]:2062687[2062687]:168[168]
782	28748636-246	0	44595681	-1	UniRef100_T1H9C7|contig_116|-|61|1.561e-07|1|28748391|28748636|28748636[28748636]:28748391[28748391]:246[246]
782	13846137+216	0	44612034	1	UniRef100_A0AAG5DBT0|contig_116|+|63|3.901e-08|1|13846137|13846352|13846137[13846137]:13846352[13846352]:216[216]
782	36716679+186	0	44612839	1	UniRef100_A0A182IUJ5|contig_116|+|65|9.753e-09|1|36716679|36716864|36716679[36716679]:36716864[36716864]:186[186]
782	27890547-207	0	44620493	-1	UniRef100_A0A8X6R9V9|contig_116|-|63|3.901e-08|1|27890341|27890547|27890547[27890547]:27890341[27890341]:207[207]
782	37309829+201	0	44620493	1	UniRef100_A0A8X6R9V9|contig_116|+|60|3.121e-07|1|37309829|37310029|37309829[37309829]:37310029[37310029]:201[201]
782	17898268-150	0	44623199	-1	UniRef100_A0A8X6VSA6|contig_116|-|59|6.242e-07|1|17898119|17898268|17898268[17898268]:17898119[17898119]:150[150]
782	4602653+393	0	44658669	1	UniRef100_A0A6B0V1I7|contig_116|+|56|4.994e-06|1|4602653|4603045|4602653[4602653]:4603045[4603045]:393[393]
782	23416179+267	0	44661240	1	UniRef100_A0A7D9K1X1|contig_116|+|69|6.096e-10|1|23416179|23416445|23416179[23416179]:23416445[23416445]:267[267]
782	500767+696	0	44661686	1	UniRef100_A0A6S7HTJ1|contig_116|+|211|1.093e-52|1|500767|501462|500767[500767]:501462[501462]:696[696]
782	14821965-368	0	44664373	-1	UniRef100_A0A2L0BR13|contig_116|-|188|9.172e-46|2|14821598|14821965|14821965[14821965]:14821774[14821774]:192[192]|14821708[14821705]:14821598[14821598]:111[108]
782	1337711+1544	0	44701028	1	UniRef100_A0A226DV79|contig_116|+|175|7.514e-42|2|1337711|1339254|1337711[1337711]:1338898[1338898]:1188[1188]|1339096[1339096]:1339254[1339254]:159[159]
782	40557081-357	0	44719276	-1	UniRef100_A0A1X7UDB0|contig_116|-|85|9.302e-15|1|40556725|40557081|40557081[40557081]:40556725[40556725]:357[357]
782	32080055-348	0	44733423	-1	UniRef100_A0A4Y2QGX3|contig_116|-|80|2.977e-13|1|32079708|32080055|32080055[32080055]:32079708[32079708]:348[348]
782	29827549+525	0	44734788	1	UniRef100_A0A4Y2MH86|contig_116|+|161|1.231e-37|1|29827549|29828073|29827549[29827549]:29828073[29828073]:525[525]
782	23496268-1275	0	44735546	-1	UniRef100_A0A4Y2G171|contig_116|-|347|1.255e-93|1|23494994|23496268|23496268[23496268]:23494994[23494994]:1275[1275]
782	18411775-273	0	44738171	-1	UniRef100_A0A8S4R9P9|contig_116|-|80|2.977e-13|1|18411503|18411775|18411775[18411775]:18411503[18411503]:273[273]
782	8347529-141	0	44739616	-1	UniRef100_A0A8S4RZH2|contig_116|-|60|3.121e-07|1|8347389|8347529|8347529[8347529]:8347389[8347389]:141[141]
782	31926576-174	0	44740014	-1	UniRef100_A0A8S4S301|contig_116|-|55|9.988e-06|1|31926403|31926576|31926576[31926576]:31926403[31926403]:174[174]
782	487699+219	0	44740014	1	UniRef100_A0A8S4S301|contig_116|+|61|1.561e-07|1|487699|487917|487699[487699]:487917[487917]:219[219]
782	41373997-219	0	44740246	-1	UniRef100_A0A8S4RLJ7|contig_116|-|73|3.81e-11|1|41373779|41373997|41373997[41373997]:41373779[41373779]:219[219]
782	10667191+198	0	44751576	1	UniRef100_A0A6B2EMD3|contig_116|+|99|5.677e-19|1|10667191|10667388|10667191[10667191]:10667388[10667388]:198[198]
782	12777121-1031	0	44760320	-1	UniRef100_A0A151JQS9|contig_116|-|54|1.998e-05|2|12776091|12777121|12777121[12777121]:12776930[12776930]:192[192]|12776216[12776216]:12776091[12776091]:126[126]
782	2286905-791	0	44761603	-1	UniRef100_A0A151J7I7|contig_116|-|207|1.749e-51|2|2286115|2286905|2286905[2286905]:2286330[2286330]:576[576]|2286309[2286309]:2286115[2286115]:195[195]
782	13869283+117	0	44780539	1	UniRef100_A0A2L2YS10|contig_116|+|49|0.0006392|1|13869283|13869399|13869283[13869283]:13869399[13869399]:117[117]
782	4421706+258	0	44800487	1	UniRef100_Q4VZU7|contig_116|+|103|3.548e-20|1|4421706|4421963|4421706[4421706]:4421963[4421963]:258[258]
782	37774418+465	0	44827070	1	UniRef100_A0ABD2N101|contig_116|+|51|0.0001598|1|37774418|37774882|37774418[37774418]:37774882[37774882]:465[465]
782	13767129+162	0	44827491	1	UniRef100_A0A151WW90|contig_116|+|49|0.0006392|1|13767129|13767290|13767129[13767129]:13767290[13767290]:162[162]
782	22844673-315	0	44827878	-1	UniRef100_A0A9P0I4Q1|contig_116|-|65|9.753e-09|1|22844359|22844673|22844673[22844673]:22844359[22844359]:315[315]
782	1513466+312	0	44832609	1	UniRef100_A0A2M4CAZ4|contig_116|+|53|3.995e-05|2|1513466|1513777|1513466[1513466]:1513558[1513558]:93[93]|1513721[1513721]:1513777[1513777]:57[57]
782	486626+684	0	44840935	1	UniRef100_A0A6M2DQ79|contig_116|+|149|5.042e-34|1|486626|487309|486626[486626]:487309[487309]:684[684]
782	13390386-156	0	44844418	-1	UniRef100_A0A1B0CDC1|contig_116|-|50|0.0003196|1|13390231|13390386|13390386[13390386]:13390231[13390231]:156[156]
782	6567922-744	0	44858658	-1	UniRef100_A0A8K0DAS3|contig_116|-|160|2.462e-37|3|6567179|6567922|6567922[6567922]:6567761[6567761]:162[162]|6567674[6567674]:6567471[6567471]:204[204]|6567418[6567418]:6567179[6567179]:240[240]
782	14558988-168	0	44877876	-1	UniRef100_A0A2S2R0N4|contig_116|-|63|3.901e-08|1|14558821|14558988|14558988[14558988]:14558821[14558821]:168[168]
782	2449302+2583	0	44900906	1	UniRef100_B4IBX0|contig_116|+|71|1.524e-10|2|2449302|2451884|2449302[2449302]:2449358[2449358]:57[57]|2451816[2451819]:2451884[2451884]:69[66]
782	6630189-222	0	46489723	-1	UniRef100_A0A485DBS5|contig_116|-|99|5.677e-19|1|6629968|6630189|6630189[6630189]:6629968[6629968]:222[222]
782	1785651+465	0	50040432	1	UniRef100_A0A401RTC2|contig_116|+|64|1.951e-08|1|1785651|1786115|1785651[1785651]:1786115[1786115]:465[465]
782	13990642-288	0	50074352	-1	UniRef100_A0A0E9WHC6|contig_116|-|84|1.86e-14|1|13990355|13990642|13990642[13990642]:13990355[13990355]:288[288]
782	3196601+159	0	50231930	1	UniRef100_A0A851LZW9|contig_116|+|62|7.803e-08|1|3196601|3196759|3196601[3196601]:3196759[3196759]:159[159]
782	18414492+9432	0	50492450	1	UniRef100_UPI00187D81D6|contig_116|+|536|1.6e-150|7|18414492|18423923|18414492[18414492]:18414659[18414659]:168[168]|18420289[18420298]:18420354[18420354]:66[57]|18420514[18420514]:18420663[18420663]:150[150]|18420722[18420722]:18420778[18420778]:57[57]|18420836[18420839]:18421018[18421018]:183[180]|18421074[18421077]:18421214[18421214]:141[138]|18423843[18423843]:18423923[18423923]:81[81]
782	38397269+27839	0	50531954	1	UniRef100_UPI00187D89A4|contig_116|+|2172|0|18|38397269|38425107|38397269[38397269]:38397520[38397520]:252[252]|38403417[38403417]:38403554[38403554]:138[138]|38405351[38405369]:38405554[38405554]:204[186]|38405772[38405775]:38405870[38405870]:99[96]|38409608[38409608]:38409790[38409790]:183[183]|38410094[38410094]:38410171[38410171]:78[78]|38417338[38417368]:38417472[38417472]:135[105]|38420830[38420830]:38421024[38421024]:195[195]|38422415[38422427]:38422573[38422573]:159[147]|38422771[38422777]:38422965[38422965]:195[189]|38423150[38423150]:38423365[38423365]:216[216]|38423419[38423431]:38423571[38423571]:153[141]|38423669[38423669]:38423821[38423821]:153[153]|38423876[38423882]:38424148[38424148]:273[267]|38424207[38424210]:38424380[38424380]:174[171]|38424441[38424468]:38424683[38424683]:243[216]|38424743[38424752]:38424958[38424958]:216[207]|38425015[38425021]:38425107[38425107]:93[87]
782	19894199-1962	0	50684401	-1	UniRef100_UPI00187D9B16|contig_116|-|315|5.391e-84|4|19892238|19894199|19894199[19894199]:19894131[19894131]:69[69]|19892759[19892759]:19892595[19892595]:165[165]|19892566[19892539]:19892441[19892441]:126[99]|19892378[19892378]:19892238[19892238]:141[141]
782	32187284-7861	0	50723059	-1	UniRef100_UPI00187DA96B|contig_116|-|773|7.243e-222|7|32179424|32187284|32187284[32187284]:32187243[32187243]:42[42]|32185310[32185298]:32184972[32184972]:339[327]|32180786[32180786]:32180664[32180664]:123[123]|32180563[32180563]:32180384[32180384]:180[180]|32180296[32180296]:32180024[32180024]:273[273]|32179715[32179709]:32179587[32179587]:129[123]|32179522[32179522]:32179424[32179424]:99[99]
782	15720931-2711	0	50798498	-1	UniRef100_UPI00187D89FF|contig_116|-|1249|0|10|15718221|15720931|15720931[15720931]:15720752[15720752]:180[180]|15720689[15720662]:15720609[15720609]:81[54]|15720552[15720549]:15720430[15720430]:123[120]|15720370[15720367]:15720173[15720173]:198[195]|15720101[15720101]:15719970[15719970]:132[132]|15719914[15719908]:15719786[15719786]:129[123]|15719540[15719537]:15719367[15719367]:174[171]|15719311[15719293]:15718838[15718838]:474[456]|15718725[15718725]:15718573[15718573]:153[153]|15718511[15718508]:15718221[15718221]:291[288]
782	26150032+1799	0	50873930	1	UniRef100_UPI00187DA303|contig_116|+|1068|1.138e-310|4|26150032|26151830|26150032[26150032]:26150460[26150460]:429[429]|26150527[26150533]:26150832[26150832]:306[300]|26150908[26150908]:26151621[26151621]:714[714]|26151684[26151684]:26151830[26151830]:147[147]
782	36292347+1498	0	50916954	1	UniRef100_UPI00187DCFF7|contig_116|+|726|1.019e-207|7|36292347|36293844|36292347[36292347]:36292493[36292493]:147[147]|36292570[36292570]:36292716[36292716]:147[147]|36292867[36292870]:36293040[36293040]:174[171]|36293103[36293103]:36293150[36293150]:48[48]|36293214[36293217]:36293447[36293447]:234[231]|36293512[36293512]:36293631[36293631]:120[120]|36293689[36293695]:36293844[36293844]:156[150]
782	41020808+5068	0	50988534	1	UniRef100_UPI00187D79F8|contig_116|+|920|4.06e-266|5|41020808|41025875|41020808[41020808]:41021176[41021176]:369[369]|41021221[41021230]:41021322[41021322]:102[93]|41021372[41021396]:41021641[41021641]:270[246]|41025097[41025097]:41025633[41025633]:537[537]|41025690[41025696]:41025875[41025875]:186[180]
782	30042585-738	0	51026572	-1	UniRef100_UPI00187D8073|contig_116|-|471|5.902e-131|2|30041848|30042585|30042585[30042585]:30042436[30042436]:150[150]|30042378[30042375]:30041848[30041848]:531[528]
782	9310133+35606	0	51103752	1	UniRef100_UPI00187DC5BC|contig_116|+|1166|0|17|9310133|9345738|9310133[9310133]:9310198[9310198]:66[66]|9314401[9314404]:9314481[9314481]:81[78]|9317839[9317869]:9317943[9317943]:105[75]|9325582[9325582]:9325638[9325638]:57[57]|9325854[9325875]:9326147[9326147]:294[273]|9326371[9326377]:9326433[9326433]:63[57]|9326489[9326504]:9326596[9326596]:108[93]|9326662[9326662]:9326784[9326784]:123[123]|9326853[9326853]:9326936[9326936]:84[84]|9331644[9331644]:9331736[9331736]:93[93]|9336459[9336459]:9336515[9336515]:57[57]|9339552[9339552]:9339620[9339620]:69[69]|9342447[9342447]:9342509[9342509]:63[63]|9344489[9344492]:9344569[9344569]:81[78]|9344641[9344650]:9344748[9344748]:108[99]|9344817[9344817]:9344924[9344924]:108[108]|9345580[9345595]:9345738[9345738]:159[144]
782	41152042+781	0	51217888	1	UniRef100_UPI00187DAE3C|contig_116|+|407|1.089e-111|2|41152042|41152822|41152042[41152042]:41152500[41152500]:459[459]|41152619[41152619]:41152822[41152822]:204[204]
782	15013003-2355	0	51217889	-1	UniRef100_UPI00187DD2B9|contig_116|-|282|4.631e-74|3|15010649|15013003|15013003[15013003]:15012863[15012863]:141[141]|15010967[15010964]:15010848[15010848]:120[117]|15010822[15010822]:15010649[15010649]:174[174]
782	9529473+601	0	51409780	1	UniRef100_UPI00187DCBF7|contig_116|+|401|6.968e-110|2|9529473|9530073|9529473[9529473]:9529706[9529706]:234[234]|9529729[9529729]:9530073[9530073]:345[345]
782	11928297-777	0	51524955	-1	UniRef100_UPI00187D7C51|contig_116|-|473|1.475e-131|3|11927521|11928297|11928297[11928297]:11928232[11928232]:66[66]|11928176[11928176]:11927724[11927724]:453[453]|11927673[11927667]:11927521[11927521]:153[147]
782	30127931+713	0	51601953	1	UniRef100_UPI00187DC885|contig_116|+|472|2.951e-131|2|30127931|30128643|30127931[30127931]:30128161[30128161]:231[231]|30128215[30128215]:30128643[30128643]:429[429]
782	2933404+843	0	51639374	1	UniRef100_UPI00187D826D|contig_116|+|188|9.172e-46|2|2933404|2934246|2933404[2933404]:2933574[2933574]:171[171]|2934121[2934121]:2934246[2934246]:126[126]
782	20715217-1353	0	51639377	-1	UniRef100_UPI00187DCE90|contig_116|-|591|4.44e-167|6|20713865|20715217|20715217[20715217]:20715014[20715014]:204[204]|20714961[20714955]:20714824[20714824]:138[132]|20714761[20714761]:20714615[20714615]:147[147]|20714430[20714430]:20714365[20714365]:66[66]|20714307[20714304]:20714095[20714095]:213[210]|20714020[20714020]:20713865[20713865]:156[156]
782	9422887-4305	0	51825969	-1	UniRef100_UPI00187D9BFF|contig_116|-|1207|0|7|9418583|9422887|9422887[9422887]:9422810[9422810]:78[78]|9420585[9420585]:9420517[9420517]:69[69]|9420451[9420451]:9420194[9420194]:258[258]|9420136[9420136]:9419897[9419897]:240[240]|9419838[9419838]:9419119[9419119]:720[720]|9419071[9419047]:9418862[9418862]:210[186]|9418804[9418798]:9418583[9418583]:222[216]
782	8491234+3454	0	51825971	1	UniRef100_UPI00187DC503|contig_116|+|1312|0|2|8491234|8494687|8491234[8491234]:8492025[8492025]:792[792]|8493092[8493092]:8494687[8494687]:1596[1596]
782	14063728+1206	0	51825972	1	UniRef100_UPI00187DD9D7|contig_116|+|544|6.249e-153|3|14063728|14064933|14063728[14063728]:14063970[14063970]:243[243]|14064031[14064034]:14064216[14064216]:186[183]|14064478[14064478]:14064933[14064933]:456[456]
782	25991702-1026	0	51941297	-1	UniRef100_UPI00187DCE26|contig_116|-|305|5.52e-81|1|25990677|25991702|25991702[25991702]:25990677[25990677]:1026[1026]
782	26925180-4484	0	52094240	-1	UniRef100_UPI00187DBC94|contig_116|-|1098|1.06002e-319|9|26920697|26925180|26925180[26925180]:26925085[26925085]:96[96]|26924846[26924846]:26924298[26924298]:549[549]|26924238[26924235]:26924101[26924101]:138[135]|26923865[26923865]:26923518[26923518]:348[348]|26923456[26923456]:26923343[26923343]:114[114]|26923297[26923294]:26923049[26923049]:249[246]|26922988[26922973]:26922875[26922875]:114[99]|26922714[26922714]:26922592[26922592]:123[123]|26920780[26920768]:26920697[26920697]:84[72]
782	34058593-2179	0	52094636	-1	UniRef100_UPI0018CE2BA3|contig_116|-|552|2.441e-155|3|34056415|34058593|34058593[34058593]:34058345[34058345]:249[249]|34058121[34058121]:34057567[34057567]:555[555]|34057299[34057299]:34056415[34056415]:885[885]
782	37745414+1206	0	52132849	1	UniRef100_UPI00187DCABA|contig_116|+|375|4.676e-102|4|37745414|37746619|37745414[37745414]:37745476[37745476]:63[63]|37745722[37745725]:37745799[37745799]:78[75]|37746144[37746144]:37746338[37746338]:195[195]|37746401[37746401]:37746619[37746619]:219[219]
782	20037847-1773	0	52208216	-1	UniRef100_UPI00187D8B3B|contig_116|-|695|2.189e-198|7|20036075|20037847|20037847[20037847]:20037785[20037785]:63[63]|20037724[20037715]:20037557[20037557]:168[159]|20037446[20037446]:20037309[20037309]:138[138]|20037199[20037199]:20036990[20036990]:210[210]|20036951[20036933]:20036751[20036751]:201[183]|20036458[20036458]:20036300[20036300]:159[159]|20036233[20036233]:20036075[20036075]:159[159]
782	18825354-1986	0	52208218	-1	UniRef100_UPI00187DB8C9|contig_116|-|1060|2.913e-308|3|18823369|18825354|18825354[18825354]:18824878[18824878]:477[477]|18824727[18824727]:18823852[18823852]:876[876]|18823686[18823686]:18823369[18823369]:318[318]
782	28573847-651	0	52287700	-1	UniRef100_UPI00187D9331|contig_116|-|436|2.028e-120|1|28573197|28573847|28573847[28573847]:28573197[28573197]:651[651]
782	12913117+4534	0	52287701	1	UniRef100_UPI00187DB1C0|contig_116|+|2298|0|14|12913117|12917650|12913117[12913117]:12913194[12913194]:78[78]|12913253[12913253]:12913321[12913321]:69[69]|12913440[12913440]:12913631[12913631]:192[192]|12913690[12913690]:12914163[12914163]:474[474]|12914218[12914218]:12914454[12914454]:237[237]|12914663[12914663]:12915082[12915082]:420[420]|12915150[12915150]:12915380[12915380]:231[231]|12915431[12915440]:12915493[12915493]:63[54]|12915649[12915649]:12916344[12916344]:696[696]|12916412[12916415]:12916744[12916744]:333[330]|12916812[12916812]:12917099[12917099]:288[288]|12917161[12917167]:12917355[12917355]:195[189]|12917406[12917406]:12917522[12917522]:117[117]|12917573[12917588]:12917650[12917650]:78[63]
782	14817629-1548	0	52287702	-1	UniRef100_UPI00187DCFEC|contig_116|-|839|9.816e-242|5|14816082|14817629|14817629[14817629]:14817483[14817483]:147[147]|14817421[14817421]:14817125[14817125]:297[297]|14817065[14817056]:14816832[14816832]:234[225]|14816766[14816766]:14816341[14816341]:426[426]|14816249[14816249]:14816082[14816082]:168[168]
782	20158388-3919	0	52361531	-1	UniRef100_UPI00187DBA8C|contig_116|-|749|1.215e-214|3|20154470|20158388|20158388[20158388]:20158134[20158134]:255[255]|20155457[20155454]:20155212[20155212]:246[243]|20155150[20155150]:20154470[20154470]:681[681]
782	31349854-849	0	52361532	-1	UniRef100_UPI00187DD8B2|contig_116|-|334|1.028e-89|2|31349006|31349854|31349854[31349854]:31349798[31349798]:57[57]|31349650[31349650]:31349006[31349006]:645[645]
